user_id,perk
500196, AGE >= 50 Group: 1 night free hotel with filght
500243,AGE < 50 no child: no cancellation fees
500257,Economic hot spots: exclusive disounts
500288,Potential new users: 10% discount on first order.
500299,AGE < 50 no child: no cancellation fees
500493,AGE < 50 families with Childen: free hotel meal
500532,AGE < 50 families with Childen: free hotel meal
500646,AGE < 50 no child: no cancellation fees
500745,AGE < 50 no child: no cancellation fees
500773,AGE < 50 no child: no cancellation fees
500791, AGE >= 50 Group: 1 night free hotel with filght
500828,AGE < 50 no child: no cancellation fees
500972,AGE < 50 families with Childen: free hotel meal
500974,AGE < 50 no child: no cancellation fees
501087,Economic hot spots: exclusive disounts
501125,AGE < 50 families with Childen: free hotel meal
501184, AGE >= 50 Group: 1 night free hotel with filght
501322,Economic hot spots: exclusive disounts
501344,Potential new users: 10% discount on first order.
501436,AGE < 50 no child: no cancellation fees
501512,AGE < 50 families with Childen: free hotel meal
501708,Potential new users: 10% discount on first order.
501735,Economic hot spots: exclusive disounts
501764,AGE < 50 no child: no cancellation fees
501780,Potential new users: 10% discount on first order.
501794,AGE < 50 no child: no cancellation fees
501817, AGE >= 50 Group: 1 night free hotel with filght
501830,AGE < 50 families with Childen: free hotel meal
501897,AGE < 50 families with Childen: free hotel meal
501947, AGE >= 50 Group: 1 night free hotel with filght
502063,Economic hot spots: exclusive disounts
502145,AGE < 50 no child: no cancellation fees
502210,AGE < 50 no child: no cancellation fees
502212,AGE < 50 no child: no cancellation fees
502353,AGE < 50 no child: no cancellation fees
502412,Economic hot spots: exclusive disounts
502435,AGE < 50 families with Childen: free hotel meal
502444,AGE < 50 no child: no cancellation fees
502609, AGE >= 50 Group: 1 night free hotel with filght
502626,AGE < 50 families with Childen: free hotel meal
502799,AGE < 50 no child: no cancellation fees
502819,Potential new users: 10% discount on first order.
502826,AGE < 50 families with Childen: free hotel meal
502847, AGE >= 50 Group: 1 night free hotel with filght
502850,Potential new users: 10% discount on first order.
502875,AGE < 50 families with Childen: free hotel meal
502995,Potential new users: 10% discount on first order.
503042,AGE < 50 no child: no cancellation fees
503049,Potential new users: 10% discount on first order.
503058,AGE < 50 no child: no cancellation fees
503126,AGE < 50 no child: no cancellation fees
503161,Potential new users: 10% discount on first order.
503277,Economic hot spots: exclusive disounts
503342,AGE < 50 no child: no cancellation fees
503418,Economic hot spots: exclusive disounts
503483,Potential new users: 10% discount on first order.
503621,AGE < 50 no child: no cancellation fees
503760,AGE < 50 no child: no cancellation fees
503773,Potential new users: 10% discount on first order.
503918,Potential new users: 10% discount on first order.
503928,AGE < 50 families with Childen: free hotel meal
503945,AGE < 50 no child: no cancellation fees
503973,AGE < 50 no child: no cancellation fees
504081,AGE < 50 families with Childen: free hotel meal
504133,AGE < 50 no child: no cancellation fees
504240,Economic hot spots: exclusive disounts
504299,AGE < 50 families with Childen: free hotel meal
504320,AGE < 50 no child: no cancellation fees
504371,Economic hot spots: exclusive disounts
504435,AGE < 50 no child: no cancellation fees
504473,AGE < 50 no child: no cancellation fees
504579,Potential new users: 10% discount on first order.
504610, AGE >= 50 Group: 1 night free hotel with filght
504665,AGE < 50 no child: no cancellation fees
504669,AGE < 50 no child: no cancellation fees
504786,AGE < 50 families with Childen: free hotel meal
504859,AGE < 50 families with Childen: free hotel meal
504892,AGE < 50 no child: no cancellation fees
504916,Potential new users: 10% discount on first order.
504936, AGE >= 50 Group: 1 night free hotel with filght
504945,AGE < 50 no child: no cancellation fees
505062,AGE < 50 families with Childen: free hotel meal
505066,AGE < 50 families with Childen: free hotel meal
505172,AGE < 50 families with Childen: free hotel meal
505230, AGE >= 50 Group: 1 night free hotel with filght
505285,AGE < 50 families with Childen: free hotel meal
505289,Economic hot spots: exclusive disounts
505358,AGE < 50 no child: no cancellation fees
505414,AGE < 50 no child: no cancellation fees
505498,AGE < 50 families with Childen: free hotel meal
505617,AGE < 50 families with Childen: free hotel meal
505667, AGE >= 50 Group: 1 night free hotel with filght
505680,Economic hot spots: exclusive disounts
505713,AGE < 50 no child: no cancellation fees
505747,Economic hot spots: exclusive disounts
505771, AGE >= 50 Group: 1 night free hotel with filght
505854,Economic hot spots: exclusive disounts
505916,AGE < 50 no child: no cancellation fees
505933,AGE < 50 no child: no cancellation fees
505941,Economic hot spots: exclusive disounts
506013,AGE < 50 no child: no cancellation fees
506130,AGE < 50 no child: no cancellation fees
506186,AGE < 50 no child: no cancellation fees
506234,AGE < 50 no child: no cancellation fees
506250,AGE < 50 families with Childen: free hotel meal
506347,Potential new users: 10% discount on first order.
506427,AGE < 50 families with Childen: free hotel meal
506611, AGE >= 50 Group: 1 night free hotel with filght
506652, AGE >= 50 Group: 1 night free hotel with filght
506675,AGE < 50 families with Childen: free hotel meal
506704, AGE >= 50 Group: 1 night free hotel with filght
506777, AGE >= 50 Group: 1 night free hotel with filght
506807,Economic hot spots: exclusive disounts
506828,AGE < 50 no child: no cancellation fees
506837,AGE < 50 families with Childen: free hotel meal
506858,AGE < 50 families with Childen: free hotel meal
506990,Potential new users: 10% discount on first order.
507036,AGE < 50 no child: no cancellation fees
507133,AGE < 50 no child: no cancellation fees
507207,AGE < 50 families with Childen: free hotel meal
507273,AGE < 50 no child: no cancellation fees
507376,AGE < 50 no child: no cancellation fees
507395,AGE < 50 families with Childen: free hotel meal
507431,AGE < 50 no child: no cancellation fees
507435,Economic hot spots: exclusive disounts
507505, AGE >= 50 Group: 1 night free hotel with filght
507513,Potential new users: 10% discount on first order.
507531,AGE < 50 no child: no cancellation fees
507557, AGE >= 50 Group: 1 night free hotel with filght
507573,AGE < 50 no child: no cancellation fees
507617,AGE < 50 no child: no cancellation fees
507728,AGE < 50 families with Childen: free hotel meal
507732,Economic hot spots: exclusive disounts
507753,AGE < 50 families with Childen: free hotel meal
507759,AGE < 50 no child: no cancellation fees
507773,AGE < 50 no child: no cancellation fees
507805,AGE < 50 families with Childen: free hotel meal
508050,Economic hot spots: exclusive disounts
508096, AGE >= 50 Group: 1 night free hotel with filght
508111,Potential new users: 10% discount on first order.
508144,Economic hot spots: exclusive disounts
508153,AGE < 50 no child: no cancellation fees
508240,AGE < 50 no child: no cancellation fees
508360,Economic hot spots: exclusive disounts
508367,AGE < 50 no child: no cancellation fees
508497,AGE < 50 no child: no cancellation fees
508512, AGE >= 50 Group: 1 night free hotel with filght
508546,AGE < 50 no child: no cancellation fees
508611,Potential new users: 10% discount on first order.
508625,Economic hot spots: exclusive disounts
508693, AGE >= 50 Group: 1 night free hotel with filght
508713,AGE < 50 families with Childen: free hotel meal
508731, AGE >= 50 Group: 1 night free hotel with filght
508829,AGE < 50 no child: no cancellation fees
508848, AGE >= 50 Group: 1 night free hotel with filght
508849,AGE < 50 no child: no cancellation fees
508856,Potential new users: 10% discount on first order.
508857,AGE < 50 no child: no cancellation fees
508860,Economic hot spots: exclusive disounts
508866,AGE < 50 no child: no cancellation fees
508877, AGE >= 50 Group: 1 night free hotel with filght
508891,Potential new users: 10% discount on first order.
508892,AGE < 50 no child: no cancellation fees
508901, AGE >= 50 Group: 1 night free hotel with filght
508912,AGE < 50 no child: no cancellation fees
508917,Economic hot spots: exclusive disounts
508923,AGE < 50 families with Childen: free hotel meal
508938,AGE < 50 no child: no cancellation fees
508940,AGE < 50 no child: no cancellation fees
508944,Economic hot spots: exclusive disounts
508946,AGE < 50 no child: no cancellation fees
508964,Potential new users: 10% discount on first order.
508973,AGE < 50 no child: no cancellation fees
509001,Potential new users: 10% discount on first order.
509024,Economic hot spots: exclusive disounts
509036,AGE < 50 families with Childen: free hotel meal
509052, AGE >= 50 Group: 1 night free hotel with filght
509061,AGE < 50 families with Childen: free hotel meal
509069,Economic hot spots: exclusive disounts
509098,Economic hot spots: exclusive disounts
509115,Economic hot spots: exclusive disounts
509119,Economic hot spots: exclusive disounts
509157,AGE < 50 families with Childen: free hotel meal
509160, AGE >= 50 Group: 1 night free hotel with filght
509162,Economic hot spots: exclusive disounts
509202,AGE < 50 families with Childen: free hotel meal
509221,AGE < 50 no child: no cancellation fees
509242,AGE < 50 no child: no cancellation fees
509272,AGE < 50 families with Childen: free hotel meal
509278, AGE >= 50 Group: 1 night free hotel with filght
509282,AGE < 50 no child: no cancellation fees
509302, AGE >= 50 Group: 1 night free hotel with filght
509316,AGE < 50 no child: no cancellation fees
509324,AGE < 50 no child: no cancellation fees
509341,AGE < 50 no child: no cancellation fees
509346, AGE >= 50 Group: 1 night free hotel with filght
509353,AGE < 50 no child: no cancellation fees
509354,AGE < 50 no child: no cancellation fees
509359,AGE < 50 no child: no cancellation fees
509402,Potential new users: 10% discount on first order.
509411,AGE < 50 no child: no cancellation fees
509413,AGE < 50 no child: no cancellation fees
509414,AGE < 50 no child: no cancellation fees
509419,AGE < 50 no child: no cancellation fees
509421, AGE >= 50 Group: 1 night free hotel with filght
509435,AGE < 50 no child: no cancellation fees
509445,AGE < 50 no child: no cancellation fees
509453,AGE < 50 no child: no cancellation fees
509454,AGE < 50 families with Childen: free hotel meal
509459,Economic hot spots: exclusive disounts
509467,AGE < 50 no child: no cancellation fees
509498,AGE < 50 no child: no cancellation fees
509515,AGE < 50 families with Childen: free hotel meal
509516,AGE < 50 no child: no cancellation fees
509530,AGE < 50 families with Childen: free hotel meal
509552,Economic hot spots: exclusive disounts
509598,AGE < 50 no child: no cancellation fees
509603,AGE < 50 no child: no cancellation fees
509626, AGE >= 50 Group: 1 night free hotel with filght
509635,AGE < 50 no child: no cancellation fees
509638,Potential new users: 10% discount on first order.
509645, AGE >= 50 Group: 1 night free hotel with filght
509681,AGE < 50 families with Childen: free hotel meal
509712,AGE < 50 no child: no cancellation fees
