trip_id,origin_airport,destination,destination_airport,seats,return_flight_booked,departure_time,return_time,checked_bags,trip_airline,destination_airport_lat,destination_airport_lon,base_fare_usd,flight_distance_km
514342-e7a677754fc14fb78b75be698f157915,BWI,denver,DEN,1,TRUE,2023/1/12 15:00,2023/1/25 15:00,1,AirTran Airways,39.858,-104.667,434.05,2393.123783
514342-1b43825a7bba4e0481a2479e882c9f27,BWI,charlotte,CLT,3,TRUE,2023/4/8 16:00,2023/4/13 16:00,1,JetBlue Airways,35.214,-80.943,320.51,580.6866152
514384-b8237f41ab004129a25e0a1953748598,YKZ,san diego,NZY,2,TRUE,2023/2/3 10:00,2023/2/5 10:00,1,American Airlines,32.699,-117.215,1180.5,3492.560841
514515-e52c78a1cdf24e698982be766f6396d3,YVR,san jose,SJC,2,TRUE,2023/7/11 10:00,2023/7/13 10:00,1,Alaska Airlines,37.362,-121.929,486.48,1319.622703
514515-22fb567ed74b4e858a506ce7d6151bbe,YVR,detroit,DTW,1,TRUE,2023/1/14 13:00,2023/1/28 13:00,1,Delta Air Lines,42.409,-83.01,578.81,3164.23627
514515-e8f83d4c6c404e318fd116def80120f5,YVR,ottawa,YOW,2,TRUE,2023/3/14 14:00,2023/3/16 14:00,1,Air North Charter - Canada,45.323,-75.669,1189.66,3551.799941
514867-1fed6ddc035a4227a664985decd47fad,DEN,milwaukee,MKE,1,TRUE,2023/5/20 13:00,2023/5/23 13:00,0,AirTran Airways,42.947,-87.896,273.85,1437.666128
514867-404cccbba4cd40a9a6d4cf026d850f7f,DEN,jacksonville,LRF,3,TRUE,2023/4/17 10:00,2023/4/26 10:00,0,Delta Air Lines,30.494,-81.688,1202.96,2324.293106
514867-bf4f9cd70e7c4331996f9546be57d25a,DEN,los angeles,LAX,1,TRUE,2023/3/29 7:00,2023/4/3 7:00,1,Volaris,33.942,-118.408,240.51,1385.469129
515344-27b33b7457d6463cb5969b9079a16683,LGA,los angeles,LAX,1,TRUE,2023/1/21 8:00,2023/1/24 8:00,0,Delta Air Lines,33.942,-118.408,683.67,3965.398671
515344-05287e6c14fb48cfbcf87810ff745329,LGA,indianapolis,IND,1,TRUE,2023/2/4 11:00,2023/2/6 11:00,1,Delta Air Lines,39.717,-86.294,192.24,1059.934215
515344-6d3de516828941028d0b7e4a26bd26d9,LGA,san antonio,RND,1,TRUE,2023/3/4 7:00,2023/3/6 7:00,1,United Airlines,29.529,-98.279,452.94,2534.493784
515478-dc674b32983845da9aeb9f2e80acfd4b,INT,baltimore,BWI,1,TRUE,2023/1/26 10:00,2023/1/29 10:00,0,Southwest Airlines,39.175,-76.668,82.19,460.602758
515478-0c711f2bac4c48b1b1c2295ca3477456,INT,memphis,MEM,2,TRUE,2023/3/1 10:00,2023/3/4 10:00,0,Delta Air Lines,35.042,-89.977,308.92,890.0342861
515645-a0933c1804754b2bb7ab1b5ecda75067,LGA,winnipeg,YAV,1,FALSE,2023/4/30 9:00,,1,United Airlines,50.056,-97.032,178.87,2068.932307
515645-8e3944b5ba2c4f8fa1210cdc6b5e0562,LGA,washington,DCA,1,TRUE,2023/1/22 11:00,2023/1/23 11:00,1,JetBlue Airways,38.852,-77.037,62.7,344.7681691
516594-157d9d1ee43249a1ab69fd43e59151ab,LOU,phoenix,LUF,1,TRUE,2023/3/18 7:00,2023/3/29 7:00,0,Delta Air Lines,33.535,-112.383,432.94,2454.002298
516594-4b4e5888f9394fcc8b0328b432c5a73f,LOU,winnipeg,YWG,1,TRUE,2023/7/6 7:00,2023/7/11 7:00,1,Air Canada,50.056,-97.032,304.4,1593.77571
516594-cb759e98e02243098bc779b8b3ede129,LOU,los angeles,LAX,1,TRUE,2023/2/8 8:00,2023/2/13 8:00,0,JetBlue Airways,33.942,-118.408,545.93,2965.012842
516594-97ac0595bdbb46eea9c406a824e155f9,LOU,los angeles,LAX,1,TRUE,2023/5/23 7:00,2023/5/26 7:00,0,Air France,33.942,-118.408,574.83,2965.012842
516682-80eeeeddffa041ff83ab312e6dab8011,BUF,montreal,YUL,1,TRUE,2023/7/8 7:00,2023/7/11 7:00,1,United Airlines,45.517,-73.417,100.34,511.1510955
516732-b5daf6f1059f4a5cbfcb80f2427761c9,LGA,toronto,YTZ,1,TRUE,2023/5/14 9:00,2023/5/18 9:00,1,Porter Airlines,43.862,-79.37,104.19,567.2430413
516732-d0a9518e7b0247c6be8dfcfb6912dfb5,LGA,san antonio,SAT,1,TRUE,2023/3/28 14:00,2023/4/3 14:00,0,AirTran Airways,29.529,-98.279,460.24,2534.493784
516806-41a76b98264c495892776340686b93b6,DCA,toronto,YKZ,1,TRUE,2023/1/29 8:00,2023/2/2 8:00,1,United Airlines,43.862,-79.37,111.92,590.0669592
516806-3c087aa7d08a404a9389734e0f071220,DCA,calgary,YYC,1,TRUE,2023/5/25 9:00,2023/5/29 9:00,1,Air Canada,51.114,-114.02,569.41,3168.898886
516806-3c087aa7d08a404a9389734e0f071220,DCA,calgary,YYC,1,TRUE,2023/5/25 9:00,2023/5/29 9:00,1,Air Canada,51.114,-114.02,569.41,3168.898886
516806-91643a6aebc94f17b5b8afff913b788b,DCA,austin,AUS,1,TRUE,2023/3/2 11:00,2023/3/25 11:00,0,Alaska Airlines,30.194,-97.67,363.11,2114.457022
516806-55ca75144119433c9fe6704fed639bb2,DCA,san antonio,SVZ,1,TRUE,2023/4/12 10:00,2023/4/16 10:00,1,Conviasa,29.529,-98.279,369.36,2204.065525
516806-47549b3e9e3144f1addf98fbd31e5d50,DCA,phoenix,PHX,1,FALSE,2023/2/12 7:00,,1,AeroM??xico,33.535,-112.383,296.99,3205.897098
516806-ee15045e59fe42148267d978529de91d,DCA,denver,DEN,1,TRUE,2023/1/16 9:00,2023/1/21 9:00,0,United Airlines,39.858,-104.667,373.14,2368.787654
517467-7e8567b69d2d4180a04639fdf2b08d11,LNK,montreal,YUL,1,TRUE,2023/5/17 7:00,2023/5/20 7:00,2,American Airlines,45.517,-73.417,323.87,1954.573193
517491-9c74abe96a62452599176017f6a26ce6,BNA,los angeles,LSQ,1,TRUE,2023/1/27 14:00,2023/1/30 14:00,0,Ryanair,33.942,-118.408,494.07,2886.355252
517491-aa2224f2533643bfa804f3c8e3442299,BNA,winnipeg,YWG,1,TRUE,2023/5/30 12:00,2023/6/4 12:00,0,Air Canada,50.056,-97.032,359.85,1758.767276
517491-2663ddf2ad7e4566a8f5a6e4e9d15762,BNA,new york,LGA,1,TRUE,2023/7/3 11:00,2023/7/5 11:00,1,Delta Air Lines,40.64,-73.779,243.97,1229.771137
517491-051ef703fccf4b37bfea6edd3b00a6c2,BNA,los angeles,LAX,1,TRUE,2023/3/5 8:00,2023/3/9 8:00,0,AirTran Airways,33.942,-118.408,500.98,2886.355252
517491-7ae59d7e1f1141bfbe2bed4ba68c8540,BNA,new york,LGA,1,TRUE,2023/4/24 7:00,2023/4/25 7:00,1,WestJet,40.64,-73.779,219.02,1229.771137
517491-f17c9a923a054db2955c3f56a7d8486e,BNA,fort worth,FTW,1,TRUE,2023/1/13 7:00,2023/1/17 7:00,1,American Airlines,32.82,-97.362,155.67,1045.30205
517675-49cc5226a9db4f80845e2765563d99c5,YTZ,los angeles,LSQ,1,TRUE,2023/4/18 12:00,2023/4/23 12:00,1,United Airlines,33.942,-118.408,594.13,3512.34481
517675-32ef91b4621241b1aecdea73d5b2a072,YTZ,new york,LGA,1,TRUE,2023/3/1 7:00,2023/3/6 7:00,1,Southwest Airlines,40.64,-73.779,110.75,569.7426759
517675-037b3181b4ac4aefb1532c29ac7e2720,YTZ,new york,LGA,3,TRUE,2023/2/9 7:00,2023/2/15 7:00,0,Delta Air Lines,40.64,-73.779,294.74,569.7426759
517675-b180ff80cce4454ba1845b692d6f121b,YTZ,new york,LGA,1,TRUE,2023/1/17 8:00,2023/1/23 8:00,2,Delta Air Lines,40.64,-73.779,103.49,569.7426759
517739-0222fa45beca43b4a281b62371d227cc,MDW,nashville,BNA,1,TRUE,2023/3/21 8:00,2023/3/27 8:00,1,American Airlines,36.124,-86.678,114.12,636.3817744
518372-0dbc433e2cbd432395ee2bafd4cc6d1c,RAL,milwaukee,MKE,1,TRUE,2023/1/23 11:00,2023/1/26 11:00,0,Southwest Airlines,42.947,-87.896,521.13,2743.161287
518372-5388c7bf1c0f497d954bae9816f89b8c,RAL,fresno,FAT,1,TRUE,2023/6/13 7:00,2023/6/16 7:00,1,Volaris,36.776,-119.718,68.31,375.5847474
518450-62437e4cd1394825a091723bf6024093,LUK,san diego,NZY,1,TRUE,2023/2/24 12:00,2023/3/1 12:00,0,Ryanair,32.699,-117.215,504.17,3020.966623
519469-43ff7be9842447ecabbdd9805a026d1a,BNA,toronto,YYZ,4,TRUE,2023/3/27 7:00,2023/3/29 7:00,0,Cubana de Aviaci??n,43.862,-79.37,791.09,1061.067231
519469-43ff7be9842447ecabbdd9805a026d1a,BNA,toronto,YYZ,4,TRUE,2023/3/27 7:00,2023/3/29 7:00,0,Cubana de Aviaci??n,43.862,-79.37,791.09,1061.067231
519469-f9b2a505a3d2400b8fab662f6961089f,BNA,austin,AUS,1,TRUE,2023/1/30 7:00,2023/2/3 7:00,1,American Airlines,30.194,-97.67,244.6,1216.004833
519799-5605c1fb9ce045b89a55de1a34f3c959,BFL,los angeles,LAX,1,TRUE,2023/5/24 7:00,2023/5/26 7:00,1,JetBlue Airways,33.942,-118.408,31.97,176.0895646
519799-55b5ee95e6be45adad1a2377e980e0e5,BFL,louisville,LOU,1,TRUE,2023/4/3 7:00,2023/4/5 7:00,0,American Airlines,38.228,-85.664,510.66,2972.108595
519799-e213574b6be54c41b4bf56b358d072f4,BFL,charlotte,CLT,1,TRUE,2023/3/16 7:00,2023/3/20 7:00,0,Allegiant Air,35.214,-80.943,560.53,3436.0202
519799-6bb96824a0554cd7b1c74321c0141780,BFL,milwaukee,MKE,1,TRUE,2023/3/3 11:00,2023/3/5 11:00,0,Southwest Airlines,42.947,-87.896,508.34,2794.126997
519799-ade1c4df70ed48d3bf1a90c50222de49,BFL,toronto,YYZ,1,TRUE,2023/2/16 8:00,2023/2/22 8:00,1,Air Canada,43.862,-79.37,639.42,3488.333548
520225-6fcd06f489ed4e0aa3b981d7998c7a21,SJC,el paso,ELP,1,TRUE,2023/1/30 7:00,2023/2/1 7:00,0,Air France,31.849,-106.38,306.61,1546.975503
520225-17a319efc75a40aa9d492053392fe6c4,SJC,houston,HOU,1,TRUE,2023/1/20 10:00,2023/1/24 10:00,0,Southwest Airlines,29.607,-95.159,480.36,2617.400318
520225-2ca7cf7952894d65a796787c8d7ec39d,SJC,los angeles,LAX,1,TRUE,2023/7/28 7:00,2023/7/29 7:00,1,Korean Air,33.942,-118.408,85.49,495.7229228
520225-c00cfc6c9be0467781bdc7047c8058ea,SJC,chicago,ORD,1,TRUE,2023/3/1 7:00,2023/3/6 7:00,1,United Airlines,41.786,-87.752,536.99,2950.379569
520225-6daba9ba13004354ab35222d46a597ac,SJC,memphis,MEM,1,TRUE,2023/5/22 13:00,2023/5/28 13:00,1,Frontier Airlines,35.042,-89.977,556.93,2864.891948
520277-0ee2058f94bb431da49aadc89a68267c,OFF,fort worth,FTW,1,TRUE,2023/1/26 7:00,2023/1/27 7:00,0,United Airlines,32.82,-97.362,174.92,931.5898905
520277-643381f48aac4fb4b869674fead00119,OFF,calgary,YYC,1,TRUE,2023/4/15 16:00,2023/4/19 16:00,0,WestJet,51.114,-114.02,309.48,1775.94296
520397-2cb4c9ba11974180a81a8e9ff64fdb08,AUS,edmonton,YEG,1,TRUE,2023/2/18 13:00,2023/3/1 13:00,0,WestJet,53.667,-113.467,535.51,2903.929955
520397-4d0bc55b2d01416bb352990130d262e8,AUS,houston,EFD,1,TRUE,2023/6/17 7:00,2023/6/22 7:00,1,United Airlines,29.607,-95.159,45.13,250.6850525
520397-4d0bc55b2d01416bb352990130d262e8,AUS,houston,EFD,1,TRUE,2023/6/17 7:00,2023/6/22 7:00,1,United Airlines,29.607,-95.159,45.13,250.6850525
520397-f42e3cb52a434c4aadd3e1e0c17399c0,AUS,montreal,YMX,1,TRUE,2023/2/2 13:00,2023/2/6 13:00,0,United Airlines,45.517,-73.417,512.51,2708.294382
520397-7e136d39098445fc8055037cdc8dd69b,AUS,san diego,SAN,1,TRUE,2023/1/18 7:00,2023/1/21 7:00,1,Alaska Airlines,32.699,-117.215,346.04,1872.162493
520411-9ff95e3c351546f7babe277b1f01c02e,DTW,montreal,YUL,1,TRUE,2023/2/19 7:00,2023/2/22 7:00,0,Air Canada,45.517,-73.417,181.65,876.4361821
520411-fabc2416d3a84748af2990f0de3bf6bd,DTW,philadelphia,PHL,1,TRUE,2023/4/6 7:00,2023/4/11 7:00,1,Allegiant Air,39.872,-75.241,92.13,728.010032
520436-cb2c930bd3154953867e5a143b0502fa,MDW,los angeles,LSQ,1,TRUE,2023/1/15 13:00,2023/1/17 13:00,1,Delta Air Lines,33.942,-118.408,556.82,2811.59205
520436-0830561f3f034b1ea5f510c748b4cc37,MDW,san francisco,SFO,1,TRUE,2023/1/29 7:00,2023/2/2 7:00,1,Virgin America,37.619,-122.375,509.99,2977.502269
520436-9d10b3ac6b054a2eb2d0632720786387,MDW,new york,LGA,1,TRUE,2023/4/6 7:00,2023/4/8 7:00,0,Delta Air Lines,40.64,-73.779,188.86,1174.423089
520436-6292cc32baa144738d8071ae6750ac38,MDW,philadelphia,PNE,1,TRUE,2023/4/14 7:00,2023/4/16 7:00,1,Delta Air Lines,39.872,-75.241,195.74,1072.906493
520436-ce4a40b1fc514998ad3a8bf3918a1df8,MDW,vancouver,YVR,1,TRUE,2023/6/28 7:00,2023/7/6 7:00,1,Air Canada,49.195,-123.182,491.29,2852.647397
520532-ff24d3a3e74f486a9cf33e0748f85587,DCA,toronto,YKZ,1,TRUE,2023/1/18 15:00,2023/1/24 15:00,0,United Airlines,43.862,-79.37,114.06,590.0669592
520532-50565a4e04b04df9994b31a3ec13070d,DCA,chicago,UGN,1,TRUE,2023/2/11 7:00,2023/2/18 7:00,1,United Airlines,41.786,-87.752,176.2,964.4168791
520532-c1d88a0b0f464ac594fe61dd80ac8806,DCA,fort worth,FTW,1,TRUE,2023/3/20 7:00,2023/3/25 7:00,1,Delta Air Lines,32.82,-97.362,334.89,1945.951906
520532-2cbdcaeb423f4e2ab4bbca7781b01b59,DCA,san jose,SJC,1,TRUE,2023/6/6 11:00,2023/6/10 11:00,1,AeroM??xico,37.362,-121.929,760.57,3891.385725
520556-22d1da2f2f7346f1ad02b07d5961161e,AUS,nashville,BNA,1,TRUE,2023/1/21 8:00,2023/1/25 8:00,1,Southwest Airlines,36.124,-86.678,214.22,1216.004833
520556-cb2533eed4a745398c5cf0a2f48b4188,AUS,edmonton,YEG,1,TRUE,2023/2/1 7:00,2023/2/3 7:00,1,WestJet,53.667,-113.467,570.69,2903.929955
520556-504c52ae4f054b9fb9f26108bf65bb90,AUS,dallas,DAL,1,TRUE,2023/7/7 16:00,2023/7/11 16:00,1,Virgin Atlantic Airways,32.847,-96.852,59.39,305.0159824
520556-d4c4ea00e3ef4484b16c47edb6f0f5ee,AUS,el paso,ELP,1,TRUE,2023/2/19 15:00,2023/2/22 15:00,0,Southwest Airlines,31.849,-106.38,154.77,849.8765329
521152-a43cba19779e42e482b463e745e3d3b8,YWG,new york,LGA,2,TRUE,2023/1/20 8:00,2023/1/27 8:00,0,Delta Air Lines,40.64,-73.779,750,2092.173165
521152-7f91632752dc4cd780cc60a730a58bd3,YWG,vancouver,YVR,1,TRUE,2023/2/20 10:00,2023/3/1 10:00,0,Air Canada,49.195,-123.182,314.11,1864.135955
521152-aca7c598f3d546eeb35e9ea88ed279c5,YWG,boston,BOS,2,TRUE,2023/4/13 7:00,2023/4/16 7:00,0,AirTran Airways,42.364,-71.005,778.19,2173.938678
521295-f42f63e8c9044547b35f66d7ed05f0e1,BTR,austin,AUS,1,TRUE,2023/1/22 11:00,2023/2/1 11:00,1,United Airlines,30.194,-97.67,126.14,626.6905914
521295-ef48a87f66be47549ddfa306029496bc,BTR,san diego,NZY,1,TRUE,2023/3/22 12:00,2023/3/26 12:00,0,United Airlines,32.699,-117.215,478.05,2473.729893
522745-99bec966955d4f06b73cb49638605be2,LGA,detroit,DTW,2,TRUE,2023/1/28 10:00,2023/2/3 10:00,0,Delta Air Lines,42.409,-83.01,272.84,780.8570338
522745-a968abc5f7804b338d4fcc3e13046cf0,LGA,calgary,YYC,1,TRUE,2023/3/24 7:00,2023/3/28 7:00,0,American Airlines,51.114,-114.02,631.11,3262.038799
522999-1e6b9a2242b447469f69d5f82a5ccd23,MXF,las vegas,LSV,2,TRUE,2023/3/13 8:00,2023/3/14 8:00,0,American Airlines,36.08,-115.152,980.07,2668.667461
522999-20ba5992a1554c8fb311976362b8c615,MXF,austin,AUS,1,TRUE,2023/4/3 7:00,2023/4/7 7:00,0,Alitalia,30.194,-97.67,221.33,1101.07487
523077-54ecb15d2669400b807d9b352a585028,CRP,seattle,SEA,1,TRUE,2023/1/28 7:00,2023/2/2 7:00,1,Delta Air Lines,47.53,-122.302,551.81,3071.56591
523612-7a46e15a2f9144f8a6aae7a7f24fb097,SEA,nashville,BNA,1,TRUE,2023/1/16 15:00,2023/1/18 15:00,0,Southwest Airlines,36.124,-86.678,557.83,3176.400666
523612-f1d006896e2045b397341191944d66e5,SEA,new york,LGA,1,TRUE,2023/3/5 7:00,2023/3/8 7:00,0,JetBlue Airways,40.64,-73.779,692.49,3886.620292
523666-e465d95391d647b3b8106ab1d3420963,BFL,new york,JFK,1,TRUE,2023/1/23 7:00,2023/1/31 7:00,0,Delta Air Lines,40.64,-73.779,808.25,3963.392526
523666-405303d50d59445bab93ad9daadfd535,BFL,nashville,BNA,1,TRUE,2023/4/4 7:00,2023/4/8 7:00,0,JetBlue Airways,36.124,-86.678,561.17,2908.347059
523666-c0cea15438ee4d18b56215ad4a9b4409,BFL,el paso,ELP,1,TRUE,2023/4/23 16:00,2023/4/26 16:00,0,Southwest Airlines,31.849,-106.38,223.33,1238.243185
523666-254b125963814177b91fa99525141d42,BFL,philadelphia,PNE,1,TRUE,2023/3/5 15:00,2023/3/9 15:00,1,American Airlines,39.872,-75.241,608.67,3850.154687
523690-c6c58ec8ae6e497ab5345b499ea5936d,LNK,san antonio,RND,1,FALSE,2023/6/30 9:00,,0,American Airlines,29.529,-98.279,107.84,1266.442402
523690-5434e64d3eae4b5a89b496b0ca8d0d8e,LNK,charlotte,CLT,1,TRUE,2023/3/10 9:00,2023/3/18 9:00,1,American Airlines,35.214,-80.943,270.72,1517.466928
523700-edb70d2048494b399b92e8e2e772b1b2,CLT,columbus,LCK,2,TRUE,2023/3/6 10:00,2023/3/8 10:00,0,Allegiant Air,39.998,-82.892,156.24,558.9334678
523715-4e2996752ac24a09a65984d24a3a26e9,PWM,washington,DCA,1,TRUE,2023/1/19 7:00,2023/1/22 7:00,1,JetBlue Airways,38.852,-77.037,149.96,774.4487572
523715-374201604c4a4db7a84c22c3f46934c0,PWM,madrid,MAD,5,TRUE,2023/10/12 17:00,2023/10/24 17:00,4,Iberia Airlines,40.472,-3.561,4417.6,5370.065416
523715-374201604c4a4db7a84c22c3f46934c0,PWM,madrid,MAD,5,TRUE,2023/10/12 17:00,2023/10/24 17:00,4,Iberia Airlines,40.472,-3.561,4417.6,5370.065416
523860-30919e4855c04d74b47dc5a225d404c9,TYS,san diego,SAN,1,TRUE,2023/3/28 7:00,2023/3/29 7:00,0,Southwest Airlines,32.699,-117.215,579.56,3058.217069
523860-f5f60bdc2cb548c2b14e04fc3ce7df69,TYS,ottawa,YOW,4,TRUE,2023/3/14 15:00,2023/3/19 15:00,0,United Airlines,45.323,-75.669,968.77,1268.39534
523866-f08554b574654170906c8d033da14ddd,YKZ,los angeles,LAX,1,TRUE,2023/6/18 16:00,2023/6/22 16:00,0,Delta Air Lines,33.942,-118.408,638.29,3516.533724
523866-3264c20143b54a29bfbcb3f43a08a6d4,YKZ,houston,EFD,1,FALSE,2023/7/11 13:00,,1,American Airlines,29.607,-95.159,202.7,2111.937645
523866-964d275e426d419b95bfb6b59761eda4,YKZ,calgary,YYC,1,TRUE,2023/4/14 7:00,2023/4/19 7:00,0,Air Canada,51.114,-114.02,459.27,2697.095946
524412-a2a5290ab02841f9894ca920f8276297,SCK,new york,LGA,1,TRUE,2023/3/11 7:00,2023/3/19 7:00,1,American Airlines,40.64,-73.779,753.51,4047.460002
524412-dae981cfaef143b8b80d1894b66920b5,SCK,portland,PWM,1,TRUE,2023/4/5 7:00,2023/4/6 7:00,1,Allegiant Air,45.589,-122.597,89.42,862.9937388
524412-e303a5e41d884b8587b8f11acd481e9b,SCK,los angeles,LAX,1,TRUE,2023/1/18 7:00,2023/1/19 7:00,0,Delta Air Lines,33.942,-118.408,96.2,507.9682172
524412-2b8ece6005524e1ba3d9577deedcc318,SCK,phoenix,PHX,2,TRUE,2023/7/6 11:00,2023/7/9 11:00,1,AirTran Airways,33.535,-112.383,364.18,934.3381996
524484-d0d7730bd5c64b969631df7f1fa667d9,YHM,xi'an,XIY,2,TRUE,2023/11/16 15:00,2023/11/29 15:00,1,Shandong Airlines,34.446,108.752,4293.85,11339.27991
524668-03915001003544ecb83e6787c6c61345,JFK,tucson,DMA,1,TRUE,2023/1/27 7:00,2023/1/29 7:00,1,Delta Air Lines,32.166,-110.883,583.84,3423.872322
524668-d24ca3f6af944ecd87f64ce51d8c381c,JFK,fresno,FAT,1,FALSE,2023/3/28 16:00,,1,Frontier Airlines,36.776,-119.718,395.64,3963.953309
524668-03b8030ce6d745998c41a1038f7a1233,JFK,detroit,YIP,1,TRUE,2023/2/24 7:00,2023/2/26 7:00,1,American Airlines,42.409,-83.01,160.4,792.7896327
524668-db7ecefca6af4c15af2f3ed5846cd836,JFK,philadelphia,PNE,1,TRUE,2023/5/11 8:00,2023/5/12 8:00,1,United Airlines,39.872,-75.241,28.3,150.6118063
525176-27c7ad5dbce549e58a089de3f4a1d537,IAD,toronto,YTZ,1,TRUE,2023/1/26 13:00,2023/1/28 13:00,1,Porter Airlines,43.862,-79.37,117.16,569.633949
525488-2363257aa264424387adfe4b3bb4ea85,LGB,antalya,AYT,1,TRUE,2023/10/10 15:00,2023/10/23 15:00,0,SunExpress,36.901,30.792,1720.36,11518.63964
525488-2363257aa264424387adfe4b3bb4ea85,LGB,antalya,AYT,1,TRUE,2023/10/10 15:00,2023/10/23 15:00,0,SunExpress,36.901,30.792,1720.36,11518.63964
525488-3270684a64024a2fa4add5c71a10b139,LGB,new york,LGA,2,TRUE,2023/2/3 7:00,2023/2/8 7:00,0,WestJet,40.64,-73.779,1538.87,3958.221324
526495-c56ad754fa0241588a8efec1477c6fbb,TLH,philadelphia,PHL,2,TRUE,2023/4/15 10:00,2023/4/18 10:00,1,Southwest Airlines,39.872,-75.241,476.1,1338.662407
526495-7a28243f676d4164a57522518f34e406,TLH,houston,IAH,1,TRUE,2023/2/16 8:00,2023/2/22 8:00,0,Alaska Airlines,29.607,-95.159,174.36,1044.154303
527470-21f8cd9465014296a76863ecf3670c29,IAB,las vegas,LSV,1,TRUE,2023/3/25 7:00,2023/4/8 7:00,1,United Airlines,36.08,-115.152,320.44,1598.129891
527508-d66e09ac78f74ba0a11401522494f05b,SAT,new york,JFK,1,TRUE,2023/5/31 7:00,2023/6/4 7:00,1,Delta Air Lines,40.64,-73.779,507.15,2550.849289
527508-9ec2ad8a76624714a444a0b928fc64df,SAT,los angeles,LSQ,1,TRUE,2023/1/21 15:00,2023/1/28 15:00,1,United Airlines,33.942,-118.408,338.83,1944.60747
527508-b6f2df61fbd54e0fbbfb314a854ebcb7,SAT,nashville,BNA,1,TRUE,2023/3/5 7:00,2023/3/13 7:00,1,Southwest Airlines,36.124,-86.678,261.75,1321.607432
528028-c2f5966d33304eecbe450c1013ce7b2e,LGB,phoenix,PHX,1,TRUE,2023/3/31 8:00,2023/4/2 8:00,0,AirTran Airways,33.535,-112.383,98.99,534.5946295
528028-b30b70289f8041febf875b4c2b912e3c,LGB,philadelphia,PHL,2,TRUE,2023/2/11 7:00,2023/2/18 7:00,1,American Airlines,39.872,-75.241,1440.07,3839.792598
528028-ad642d97424d4aa58badf276138d1f45,LGB,toronto,YZD,1,TRUE,2023/1/26 7:00,2023/1/28 7:00,1,Ryanair,43.862,-79.37,448.17,3502.922967
528028-a8d345beb3aa4b64bb03489ba5fcba79,LGB,calgary,YYC,1,TRUE,2023/3/13 7:00,2023/3/17 7:00,0,WestJet,51.114,-114.02,365.39,1952.055102
528046-47f6e108755743d5b0ffcf52de3e2cf2,LGB,winnipeg,YAV,2,TRUE,2023/5/14 10:00,2023/5/19 10:00,0,United Airlines,50.056,-97.032,939.37,2495.187713
528046-dc10891a9af4478291bd932bad8db080,LGB,toronto,YYZ,1,TRUE,2023/1/17 11:00,2023/1/22 11:00,0,Air Canada,43.862,-79.37,697.61,3502.922967
528061-fe55e5ea640747f9aab58c5b7f3590c8,LGA,indianapolis,IND,1,TRUE,2023/3/6 11:00,2023/3/11 11:00,0,Allegiant Air,39.717,-86.294,179.24,1059.934215
528061-75d9b0c372494783b01e7d24103d19f0,LGA,los angeles,LSQ,3,TRUE,2023/2/22 12:00,2023/2/26 12:00,0,American Airlines,33.942,-118.408,2100.84,3965.398671
528061-5550ed4c63444843bcb1f2c47eab57d8,LGA,chicago,ORD,1,TRUE,2023/7/28 9:00,2023/8/2 9:00,1,JetBlue Airways,41.786,-87.752,225.58,1163.951204
528244-c4a660fbcff64a30b211d75e038ce95e,OMA,montreal,YHU,1,TRUE,2023/2/17 7:00,2023/2/21 7:00,0,Ryanair,45.517,-73.417,335.23,1868.354079
528244-0f4460bf1f0e42c991b220132e29a8a7,OMA,chicago,MDW,1,TRUE,2023/3/7 8:00,2023/3/11 8:00,1,Delta Air Lines,41.786,-87.752,130.58,679.4823996
528378-8cb4dbf295f64e1dac0640f4a58dad70,YYC,los angeles,LAX,1,TRUE,2023/2/8 14:00,2023/2/14 14:00,1,Alaska Airlines,33.942,-118.408,363.06,1942.110292
528967-99a1108f51584871a78ecb8d0ae4f153,BNA,fort worth,FTW,1,TRUE,2023/5/9 7:00,2023/5/12 7:00,2,Delta Air Lines,32.82,-97.362,174.84,1045.30205
528967-7fcd82bebe154052ba9bc5c037ad8dad,BNA,new york,JFK,3,TRUE,2023/3/31 7:00,2023/4/2 7:00,0,Delta Air Lines,40.64,-73.779,654.65,1229.771137
529019-e8abc8bea7174bce8150149f96064120,PNE,bangkok,BKK,2,TRUE,2024/4/9 13:00,2024/4/23 13:00,1,Thai Airways International,13.912,100.607,5057.81,13994.14666
529019-d07fef1e160d4c80a3a4065f9e0efea9,PNE,san antonio,SKF,1,TRUE,2023/5/12 15:00,2023/5/17 15:00,1,Delta Air Lines,29.529,-98.279,430.99,2416.255082
529019-997b9ae3de734024b214cafefdfee322,PNE,new york,LGA,1,TRUE,2023/2/1 7:00,2023/2/3 7:00,2,Southwest Airlines,40.64,-73.779,20.94,121.4315395
529019-428ce723ad024bb286407d3f162828ac,PNE,new york,LGA,1,TRUE,2023/2/15 7:00,2023/2/18 7:00,0,WestJet,40.64,-73.779,22.43,121.4315395
529019-78c0d028266e4b36874dab997f7a4072,PNE,los angeles,LAX,1,TRUE,2023/3/11 7:00,2023/3/13 7:00,1,Delta Air Lines,33.942,-118.408,665.81,3874.262154
529023-33a99339aec74b258807188e5c4d2d54,HNL,ottawa,YOW,1,TRUE,2023/3/27 10:00,2023/4/1 10:00,1,WestJet,45.323,-75.669,1357.68,7751.72177
529023-ab32737b31fb4e21a5aaba41ae2329d3,HNL,portland,PDX,1,TRUE,2023/1/24 12:00,2023/1/27 12:00,0,Alaska Airlines,45.589,-122.597,822.49,4188.803689
