session_id,user_id,trip_id,session_start,session_end,flight_discount,hotel_discount,flight_discount_amount,hotel_discount_amount,flight_booked,hotel_booked,page_clicks,cancellation
441982-d1851a1bd9fc40ac922c90095a54a01b,441982,441982-8c28d66e557644b4a1d251a29c6663ff,2023/4/30 21:46,2023/4/30 21:49,FALSE,FALSE,,,TRUE,TRUE,27,FALSE
502444-692b05176da240e1815f2992befd19a0,502444,502444-480b8279557e4a80ab35213015da5882,2023/4/30 11:35,2023/4/30 11:37,FALSE,FALSE,,,TRUE,TRUE,22,FALSE
505713-813d7c3bcdea4ba692b7c0eb2b423d9a,505713,505713-9b809747ec3f46eeb128a196f3563e6d,2023/4/30 22:12,2023/4/30 22:14,TRUE,FALSE,0.1,,TRUE,TRUE,18,FALSE
506807-246c28f439964e028145a730eda3add0,506807,506807-1ed9793d10da4dff94ba0b1917b26392,2023/4/30 13:33,2023/4/30 13:35,FALSE,FALSE,,,TRUE,TRUE,19,FALSE
511764-c20a10a3fe284679ba34fa76de80cf44,511764,511764-4be73f90fde745e3a291d6e6fded5aab,2023/4/30 16:07,2023/4/30 16:10,FALSE,FALSE,,,TRUE,TRUE,26,FALSE
514261-0f62c3e4ee8446a0a8f4d7f4358c5f56,514261,514261-7e2c8b28c661491388e207907cb35de2,2023/4/30 18:51,2023/4/30 18:54,FALSE,TRUE,,0.2,TRUE,TRUE,25,FALSE
515229-f39bd37f3525441cb6c150343fc1b127,515229,515229-8097ca7389dc40e28fb3e4c91c5af20b,2023/4/30 6:51,2023/4/30 6:54,FALSE,FALSE,,,TRUE,TRUE,29,FALSE
517064-db0f0f8af0224636bf0f8955d2b3ac51,517064,517064-20a74db4abc34a44bdf892d3c13b379d,2023/4/30 15:38,2023/4/30 15:45,TRUE,FALSE,0.1,,TRUE,TRUE,59,FALSE
519896-5b8bcfea64a84711af7b8a44ecbdf46e,519896,519896-dd76ab184a5849c3a2fee8df2df425a5,2023/4/30 15:06,2023/4/30 15:09,FALSE,TRUE,,0.05,TRUE,TRUE,27,FALSE
526256-23cfe74d6f664b2aa66398a5bb2a9349,526256,526256-c1d33496aede4b7e82156d57aad409e4,2023/4/30 18:28,2023/4/30 18:31,FALSE,FALSE,,,TRUE,TRUE,25,FALSE
532866-2d0f1de5151042d5966a1e580f998e64,532866,532866-58529486c74244c9a0c16bf12b56d6fe,2023/4/30 21:49,2023/4/30 21:51,FALSE,TRUE,,0.1,TRUE,TRUE,22,FALSE
533497-b65f61823f6a42fca4b3c764eae43777,533497,533497-ad86db32c63249c0a9346146419c2ba2,2023/4/30 7:31,2023/4/30 7:33,TRUE,FALSE,0.1,,TRUE,FALSE,16,FALSE
534474-1a6e802f5d4d4e358baa1ad578885eb5,534474,534474-7507ae1f599e4067852a41fb18db1fb3,2023/4/30 17:22,2023/4/30 17:26,FALSE,FALSE,,,TRUE,FALSE,34,FALSE
538084-7154ff7b08e84479b40bea68e5982f16,538084,538084-2b24d369579d4634b7238accfb192bfd,2023/4/30 7:33,2023/4/30 7:35,FALSE,FALSE,,,TRUE,TRUE,21,FALSE
546256-021ae86235bb490fa132b38ec3f3fa66,546256,546256-203787426b8d433f8272b91acf92a5ac,2023/4/30 15:58,2023/4/30 16:00,FALSE,FALSE,,,TRUE,TRUE,21,FALSE
550805-643de6ac0cfc48d594383d00c6a728e2,550805,550805-774b1a26f50e4706b9b4690ff53147ce,2023/4/30 16:33,2023/4/30 16:34,FALSE,FALSE,,,TRUE,FALSE,13,FALSE
552929-7a1eaa6239f94aa18b4cc88bd3dca0f2,552929,552929-7e0e6894b53345f7ac34e1f6bda87be5,2023/4/30 18:04,2023/4/30 18:06,FALSE,FALSE,,,FALSE,TRUE,19,FALSE
558294-a17fe3d5861143239b388c09f149b95a,558294,558294-1ce62c2cff884756a59b29cda9e92a2f,2023/4/30 20:54,2023/4/30 20:56,FALSE,TRUE,,0.1,TRUE,TRUE,21,FALSE
559794-d32b016ebee6451da704b0ca55b9bd32,559794,559794-8b842d0dbd074ed99e282c6e2cd2e00d,2023/4/30 21:36,2023/4/30 21:38,FALSE,FALSE,,,TRUE,TRUE,20,FALSE
561503-aefe527d5ca54d3385e504f0b2c50ee6,561503,561503-8be72489c78f45b5a6aeed0b3a4e1bb5,2023/4/30 16:52,2023/4/30 16:53,FALSE,FALSE,,,TRUE,FALSE,14,FALSE
564219-ab083d42cf844eeba3c8de31c984fa9c,564219,564219-374642f2a1574d5aa1e55bce0a787acf,2023/4/30 22:53,2023/4/30 22:55,TRUE,FALSE,0.1,,FALSE,TRUE,20,FALSE
564377-8ce0976acbd541a5869bcf9c8fc7e7e7,564377,564377-33c56c49ff0e4c3791d6cb315255dcc5,2023/4/30 22:58,2023/4/30 23:00,FALSE,FALSE,,,TRUE,FALSE,21,FALSE
564495-134493f6b66445c584bfe26409de3460,564495,564495-dc3d3c9512b343778eaee6f78c3f94df,2023/4/30 20:52,2023/4/30 20:53,FALSE,FALSE,,,FALSE,TRUE,11,FALSE
565419-c4c25d1990cc4fa5bff8132fafe639b6,565419,565419-f67659d950a04ba0a1fee679a503e93d,2023/4/30 20:16,2023/4/30 20:17,FALSE,FALSE,,,TRUE,FALSE,13,FALSE
570224-d431e732ba614c29acc993e1898aaa66,570224,570224-08fe431e01d6453eab3108eb914773bc,2023/4/30 18:57,2023/4/30 18:59,FALSE,FALSE,,,TRUE,TRUE,21,FALSE
574419-0e10b31e90dc4f969e37c39a4d6fc43c,574419,574419-2bc93f41a289446083e55259f95d0b86,2023/4/30 19:45,2023/4/30 19:48,FALSE,FALSE,,,TRUE,TRUE,25,FALSE
578503-356f6dc7e1e34aef82c041b3d743d87e,578503,578503-8db999febdce42aeab9f8082abac19b1,2023/4/30 7:51,2023/4/30 7:53,FALSE,TRUE,,0.1,TRUE,TRUE,24,FALSE
588370-6b6b9e7039bf40e2b04e377e907891fe,588370,588370-7de985056a084d6e8b741054940dec4e,2023/4/30 9:18,2023/4/30 9:19,FALSE,TRUE,,0.15,FALSE,TRUE,11,FALSE
588970-66e0e1dc15c74552b89d113fe8c01df0,588970,588970-b06f3324d96b46c9a4e200d39c871c5e,2023/4/30 11:30,2023/4/30 11:32,FALSE,FALSE,,,FALSE,TRUE,22,FALSE
590697-cc7df41f11ae4e1bbbce7455d450f18e,590697,590697-21810c6be380473fafd69bf0bb32adee,2023/4/30 7:09,2023/4/30 7:11,FALSE,FALSE,,,TRUE,TRUE,22,FALSE
598265-4e6a0f74b40f4ae69861616fb43fb02a,598265,598265-3ae357163a074069badd9b920a61843e,2023/4/30 20:18,2023/4/30 20:21,FALSE,FALSE,,,FALSE,TRUE,26,FALSE
604592-0e2cb478dfa54170aad656316794adb4,604592,604592-36b02e3a0cb74fd9a72363e177e72882,2023/4/30 18:48,2023/4/30 18:49,FALSE,TRUE,,0.1,TRUE,FALSE,11,FALSE
623941-ff7457138a07455cb80bcd8c0aa603c1,623941,623941-f2016e6d5cdf4c22b7e8e7cb5127c402,2023/4/30 13:14,2023/4/30 13:16,FALSE,FALSE,,,TRUE,TRUE,21,FALSE
632425-36d1923e31de4f318490be6ee4e56a07,632425,632425-37cd4a62b1794e2ab6cc5f55bad43b67,2023/4/30 15:28,2023/4/30 15:30,FALSE,FALSE,,,TRUE,TRUE,23,FALSE
638162-21b158931a1a495ba6a79ad4e1bebee0,638162,638162-ef6f25df1c6b4a50a557b0406f8960e0,2023/4/30 8:24,2023/4/30 8:26,FALSE,FALSE,,,FALSE,TRUE,19,FALSE
651941-da81b885868f4d07b3e89356706754bb,651941,651941-3f6f62288d6a4a078955d20450248729,2023/4/30 21:47,2023/4/30 21:48,FALSE,FALSE,,,FALSE,TRUE,12,FALSE
498574-eea5a72b80234017a2b1fdb9a2bbba91,498574,498574-25fbe822183f45f892691b4eabb94ef0,2023/5/1 17:28,2023/5/1 17:29,FALSE,FALSE,,,TRUE,FALSE,10,FALSE
499633-d705db160eb146ff9ec803182af32091,499633,499633-023a5dbf801144fcb435ebe91d02ac00,2023/5/1 12:11,2023/5/1 12:14,FALSE,FALSE,,,TRUE,FALSE,25,FALSE
510079-e7c3fd69e44f42a2a24c302676add137,510079,510079-3e17db9325bf470fbb939d729efcbe10,2023/5/1 16:26,2023/5/1 16:32,FALSE,FALSE,,,TRUE,TRUE,52,FALSE
510114-248cbde552bc4e7fb4f6e65d104b183e,510114,510114-6479b5d9b9544cc4898975dbeb2dba0d,2023/5/1 14:48,2023/5/1 14:51,TRUE,FALSE,0.3,,TRUE,TRUE,28,FALSE
511800-dd93c68f36854d69a69468e6a57d3e69,511800,511800-d31935a58fc249ac8481338309c226f9,2023/5/1 7:50,2023/5/1 7:53,FALSE,FALSE,,,TRUE,TRUE,26,FALSE
512063-e942f4943a7044788ac4a99af5f171a1,512063,512063-5af4a5a4f1d04b2fa1ae819afee752d2,2023/5/1 18:22,2023/5/1 18:27,TRUE,FALSE,0.1,,TRUE,TRUE,48,FALSE
543497-4a73d9ca558c4a42923fe3eba17b2d85,543497,543497-47ab83dbb5844b1abee290a6f4f015be,2023/5/1 15:52,2023/5/1 15:54,FALSE,FALSE,,,TRUE,TRUE,18,FALSE
552384-a87d47197aa04f4bbb61650d9be8d0fc,552384,552384-25e6731be70047108ce5913c2e99485b,2023/5/1 7:30,2023/5/1 7:35,FALSE,FALSE,,,TRUE,TRUE,46,FALSE
559277-a68bf5d8c484499389f52263930df3a3,559277,559277-ad9997d6f06c4b6ea2e8e3e869f624b9,2023/5/1 13:51,2023/5/1 13:52,TRUE,TRUE,0.15,0.2,FALSE,TRUE,11,FALSE
562708-a86f07b3a5c44600a682c93509ad71de,562708,562708-2fdee429431d4eacab430116f02c4b6e,2023/5/1 23:44,2023/5/1 23:49,FALSE,FALSE,,,TRUE,TRUE,41,FALSE
563059-dad81022c9ac452e80440c531c04f780,563059,563059-ca5d9a21f88a43d8b665cef3af9fbcf9,2023/5/1 14:53,2023/5/1 14:54,FALSE,FALSE,,,TRUE,FALSE,12,FALSE
573365-b06015ef9ef64f598c547f966a15d0a3,573365,573365-d850336fbcc24feaadbc0eb465ff6234,2023/5/1 18:37,2023/5/1 18:39,TRUE,FALSE,0.35,,TRUE,FALSE,24,FALSE
585722-2a512124d8c84ee3abe8dba469db0491,585722,585722-6ee33f8fdbdc4b0ab6e37c7f8461de5a,2023/5/1 7:44,2023/5/1 7:45,FALSE,FALSE,,,FALSE,TRUE,11,FALSE
585882-7d503df137d64573b4d03176055ebdc2,585882,585882-09e07bfd1a264ba6842d11c18d67cd7d,2023/5/1 18:57,2023/5/1 19:01,FALSE,FALSE,,,TRUE,TRUE,40,FALSE
593536-ed841ec291e2441c8b0971bd3949185a,593536,593536-bd7d17d000404261b25e56a9aa7383e0,2023/5/1 11:47,2023/5/1 11:49,FALSE,FALSE,,,TRUE,FALSE,22,FALSE
600648-7b05780967a845489c209e44b04cc3a6,600648,600648-f960818dcd7f45a2b834265fa6e04367,2023/5/1 21:05,2023/5/1 21:07,FALSE,FALSE,,,TRUE,TRUE,18,FALSE
619321-f901fe0f0bb74f46a9d95cee22bc2599,619321,619321-0608c52fa2da4225bea63a2e4592d62e,2023/5/1 20:18,2023/5/1 20:20,FALSE,FALSE,,,TRUE,TRUE,22,FALSE
627972-e9e24b0171954275b8ccace8b6c90f08,627972,627972-f98a0fc94aec48ce9214c30ce697a991,2023/5/1 3:32,2023/5/1 3:34,FALSE,TRUE,,0.05,TRUE,TRUE,16,FALSE
628694-f52d30ee3eca4f9bb1f8e96ff143f5db,628694,628694-c4dc67e8dc1041268f770d09be9d0c55,2023/5/1 19:39,2023/5/1 19:41,FALSE,FALSE,,,FALSE,TRUE,20,FALSE
647662-d0fa0a2eef034c5b812c6491c7b83e01,647662,647662-bab52314c7084336a8f4922cf5e9900e,2023/5/1 19:39,2023/5/1 19:42,FALSE,FALSE,,,TRUE,TRUE,30,FALSE
438839-727610b4e5004ed18acbeb457859f2f7,438839,438839-a209b4a0eb5949a5b532da4aac750b69,2023/5/2 1:00,2023/5/2 1:05,TRUE,FALSE,0.1,,TRUE,TRUE,41,FALSE
502412-f625272e7433475c8ce9db80b8a09369,502412,502412-6d5aec1ef003450099001c4e5a6d45fd,2023/5/2 16:36,2023/5/2 16:39,FALSE,FALSE,,,TRUE,TRUE,31,FALSE
505498-4995e45f89b24f53a0dab5c639f8f47c,505498,505498-6dec233aec724a5187abcc4940617e54,2023/5/2 18:05,2023/5/2 18:07,FALSE,FALSE,,,TRUE,TRUE,21,FALSE
510494-aa3e9252aa5d425095308a5296ca745a,510494,510494-105cf0fda0f543b497215c4a0d96c7f9,2023/5/2 15:56,2023/5/2 15:58,FALSE,FALSE,,,TRUE,TRUE,18,FALSE
511809-2fa0d9c475a74933b32256feda6dfca0,511809,511809-646f905d27fa470c94ce7c9c80394943,2023/5/2 15:11,2023/5/2 15:14,TRUE,FALSE,0.3,,FALSE,TRUE,30,FALSE
524926-2735c0e50411498490cd11fc6ed8a0d0,524926,524926-a2da45ad253d4f16b97202e6be9cfe36,2023/5/2 3:24,2023/5/2 3:27,TRUE,FALSE,0.1,,TRUE,TRUE,31,FALSE
526668-03cf7160a136494e8f6ffb58fd617633,526668,526668-e89b30978cc1420499f80fc36354d239,2023/5/2 16:28,2023/5/2 16:30,FALSE,FALSE,,,TRUE,TRUE,20,FALSE
528020-cb2f8dc0c69c4ed6bed7cbe613e3391a,528020,528020-c9e81278af4443eda9b30d5763447333,2023/5/2 17:25,2023/5/2 17:28,FALSE,FALSE,,,TRUE,TRUE,29,FALSE
536574-fcf62ef5af6e409bbef1460c40393674,536574,536574-8788c10734354240ab51d99c4403041e,2023/5/2 20:52,2023/5/2 20:54,TRUE,FALSE,0.1,,TRUE,TRUE,21,FALSE
551088-d8f378cdd10e477ca360cde5960619cc,551088,551088-a81b6dac5c3a49589daa99db1340446c,2023/5/2 11:20,2023/5/2 11:21,FALSE,FALSE,,,FALSE,TRUE,14,FALSE
560245-683b8d92cd3d4a4fae06ab78f1c4fb9a,560245,560245-c4ea0f1bfa074ad089eafbdbbf6add36,2023/5/2 20:53,2023/5/2 20:56,FALSE,FALSE,,,TRUE,TRUE,27,FALSE
560511-bc1db0dd8acc43539abe5e2b4a4e30f7,560511,560511-df10e87dcdaa41558cdfccefa1172de9,2023/5/2 20:45,2023/5/2 20:48,FALSE,FALSE,,,TRUE,TRUE,27,FALSE
563691-10518e9bc0bf417f8e289eb4c50ca1de,563691,563691-834dfed4701242ff9884823dc6a9f5e7,2023/5/2 15:40,2023/5/2 15:42,FALSE,FALSE,,,FALSE,TRUE,17,FALSE
564517-2d351c7655ec4f5cb6959e7c9a1dc4a3,564517,564517-699f40e200ab4c2a991e23c120d05383,2023/5/2 18:15,2023/5/2 18:17,FALSE,FALSE,,,TRUE,TRUE,18,FALSE
566432-da1cb54b98644c97b63cfe8d6f6a68fa,566432,566432-4005e185d0b34bbca2ecbec5dda502a7,2023/5/2 15:45,2023/5/2 15:47,FALSE,FALSE,,,TRUE,TRUE,19,FALSE
570346-bc9d4f1ec22b4001889e25cf899bb32f,570346,570346-7c1e29a75fd247da8dcb548b299776c3,2023/5/2 13:03,2023/5/2 13:05,FALSE,FALSE,,,TRUE,TRUE,18,FALSE
575908-bd4a605203cf46ccacfd63acfab5ca9f,575908,575908-4bc4a9d0e98f41099ec8cf6b066836a4,2023/5/2 5:04,2023/5/2 5:06,FALSE,FALSE,,,TRUE,TRUE,19,FALSE
577625-92ead02367ef45ce8aa557285f0daaef,577625,577625-58ed6819bbba4d879d976b01cccad365,2023/5/2 18:57,2023/5/2 18:58,FALSE,FALSE,,,TRUE,FALSE,15,FALSE
591097-9dea71ce11f8414882760c1e69437f10,591097,591097-6b9e5bcc53154a2e95c0add42de56670,2023/5/2 18:50,2023/5/2 18:51,FALSE,FALSE,,,FALSE,TRUE,14,FALSE
608296-08732ed403964dfea1bd8c18c52ce5c4,608296,608296-b63fc7c22f77448f947aeffe4fcdf4b8,2023/5/2 18:30,2023/5/2 18:32,FALSE,FALSE,,,FALSE,TRUE,16,FALSE
628570-310df13433e842efa176e119b96e3595,628570,628570-f0b8d20bed81449aa2ee4707441ab846,2023/5/2 18:22,2023/5/2 18:24,FALSE,FALSE,,,TRUE,TRUE,18,FALSE
641310-e110c6a9f2384e4d895f07e4140441f3,641310,641310-ebae8900334948a184ed2eebb3a47eb5,2023/5/2 14:13,2023/5/2 14:16,FALSE,FALSE,,,TRUE,TRUE,28,FALSE
651491-8783f752785a4afb909b06ea80c24330,651491,651491-a72be6ff69e34f2198faad2a0a73620d,2023/5/2 17:08,2023/5/2 17:11,FALSE,FALSE,,,FALSE,TRUE,30,FALSE
796032-f0e85ad45bbe4585ba899538a95309a0,796032,796032-48d29d0ea49d4bfa8f64414bb3fdc30c,2023/5/2 19:29,2023/5/2 19:31,FALSE,FALSE,,,TRUE,TRUE,22,FALSE
413340-3baab2e50cfc494e86f1533b92f48714,413340,413340-6e138ea9f8294763bd7ff6345c4464cf,2023/5/3 23:49,2023/5/3 23:51,FALSE,FALSE,,,TRUE,TRUE,17,FALSE
491141-fc5d7048a6934511baf0982662e8f68c,491141,491141-377f01f5e9fc495194b7647be2d8616e,2023/5/3 3:40,2023/5/3 3:42,TRUE,FALSE,0.2,,TRUE,TRUE,19,FALSE
511433-808cdd08bd434c759ee1dfc6713033da,511433,511433-266167c2e27a447eb0110c66241c260f,2023/5/3 22:51,2023/5/3 22:54,FALSE,FALSE,,,TRUE,FALSE,27,FALSE
512536-fda2d609d8eb4ddf972a8a0345ab1efb,512536,512536-5f62bca3dd30413483440e8b72c47b82,2023/5/3 15:21,2023/5/3 15:24,FALSE,FALSE,,,TRUE,TRUE,28,FALSE
525996-5bb2a381db484915881dd2afbbf7890f,525996,525996-26956d04efe84ffda3a4a0672ddc8707,2023/5/3 19:58,2023/5/3 20:00,TRUE,TRUE,0.1,0.05,FALSE,TRUE,22,FALSE
529019-322c3e1c4e0549f0a25c0ce5fe30ef3d,529019,529019-d07fef1e160d4c80a3a4065f9e0efea9,2023/5/3 20:36,2023/5/3 20:38,FALSE,FALSE,,,TRUE,TRUE,24,FALSE
532519-1ba37749273b42f3a12b1eba791d071c,532519,532519-7af34077a8c141338daa95b80b3ee060,2023/5/3 14:08,2023/5/3 14:10,FALSE,FALSE,,,TRUE,TRUE,20,FALSE
533291-4342dd0ffd644926bd274d9c0c69c820,533291,533291-37c1db82b19b4119827caba91722fdb9,2023/5/3 20:06,2023/5/3 20:08,FALSE,FALSE,,,TRUE,TRUE,16,FALSE
539782-e340b66329be4f5b87ba7465b510b6ad,539782,539782-1ae72015e43c40ee80b9bc702808ce13,2023/5/3 20:21,2023/5/3 20:24,FALSE,FALSE,,,TRUE,FALSE,30,FALSE
540527-a1453f97db0e418281898682d2721d41,540527,540527-b9b2bc0600d94d40a7ebd64c861aebec,2023/5/3 18:26,2023/5/3 18:28,FALSE,FALSE,,,TRUE,TRUE,18,FALSE
547555-3dd7b75883974589bd0ea7d97f87ed6a,547555,547555-e86e0bd6f7774f0793e1656636fb058e,2023/5/3 18:49,2023/5/3 18:51,FALSE,FALSE,,,TRUE,TRUE,20,FALSE
550017-bee0ca0fe8734618b2c88a24e699a9a4,550017,550017-94471e3de6e1485696b5779700ffe0b0,2023/5/3 19:50,2023/5/3 19:54,FALSE,TRUE,,0.1,TRUE,TRUE,36,FALSE
560803-854ed9db1fe74c20aba96932731a11c5,560803,560803-7ac4f883e2124557825036fed09edfa2,2023/5/3 20:34,2023/5/3 20:36,TRUE,FALSE,0.05,,TRUE,TRUE,21,FALSE
564588-ed365e93801044b69d91143ae4b104a3,564588,564588-4bdfd1347d55423089ac43e1f935db45,2023/5/3 13:56,2023/5/3 13:57,FALSE,TRUE,,0.1,FALSE,TRUE,12,FALSE
571015-bc80fff49cfb438fa179ccfd333a5198,571015,571015-46cd6832b934402cbe3f5a4fb1691a39,2023/5/3 10:19,2023/5/3 10:22,TRUE,FALSE,0.05,,TRUE,TRUE,25,FALSE
584530-a51f1ac57c6f4847915b1fb3d4cbf237,584530,584530-69f65010019d4ff18c1bdf69d9cf4fbe,2023/5/3 21:10,2023/5/3 21:14,FALSE,FALSE,,,TRUE,TRUE,38,FALSE
590040-cca4e3e900dc4db0bd1092dcd081e795,590040,590040-fbfe71a026544b3e98b999db41ad0d4f,2023/5/3 15:42,2023/5/3 15:45,FALSE,FALSE,,,TRUE,TRUE,25,FALSE
590420-4707e8088388499aacb7903d0fff4f34,590420,590420-6718556c4d0b4fe193c90035ca50de8c,2023/5/3 18:28,2023/5/3 18:29,FALSE,FALSE,,,FALSE,TRUE,16,FALSE
596732-4011cd8add494b1b84d8d15fda63b15e,596732,596732-7e1fd28d501b4e34bf99a3460fe70de9,2023/5/3 6:07,2023/5/3 6:09,FALSE,FALSE,,,TRUE,TRUE,19,FALSE
600690-9facf0dbbeed4da7880c73e053e7f9f9,600690,600690-2645cb6dc2ef4d048e2db9ec381bf93c,2023/5/3 21:13,2023/5/3 21:15,TRUE,FALSE,0.15,,TRUE,TRUE,17,FALSE
633406-adeb84b71dbb46cd91d0fc7b11a9a1d8,633406,633406-800f56bf097a42b5bffd4bbfe7ec67b7,2023/5/3 21:00,2023/5/3 21:01,TRUE,FALSE,0.1,,TRUE,FALSE,14,FALSE
671367-e66257972a564d02ad25f3ef3f853973,671367,671367-0f67ed7afae348e096debc248af3872d,2023/5/3 17:48,2023/5/3 17:52,TRUE,FALSE,0.1,,FALSE,TRUE,37,FALSE
676762-676079ada5564f5e9f1f50206ab8d59c,676762,676762-1029b5da39934451b659eaafae2386a9,2023/5/3 19:10,2023/5/3 19:13,FALSE,TRUE,,0.1,TRUE,TRUE,27,FALSE
763792-176a4b3c6be9459486edef682b79d4af,763792,763792-949eec476534433bbd84593ffb73e9b1,2023/5/3 20:11,2023/5/3 20:11,FALSE,FALSE,,,FALSE,TRUE,8,FALSE
785107-3e37881deb7c43b1b352de7162235ae1,785107,785107-de5d44027081481297469221ef8794ba,2023/5/3 16:53,2023/5/3 16:56,FALSE,FALSE,,,TRUE,TRUE,28,FALSE
801660-cec445f0da654bc8b63cf0ad585217d8,801660,801660-3e19911e64574bf19b6b80ec0d6e71c7,2023/5/3 6:53,2023/5/3 6:55,FALSE,FALSE,,,TRUE,TRUE,20,FALSE
456663-e28ecaabd6094a0eb71cd7b028fccbec,456663,456663-cd2a2f35fba74ffc83b7fc76cf6a3232,2023/5/4 10:31,2023/5/4 10:34,FALSE,FALSE,,,TRUE,TRUE,25,FALSE
478801-14cc10b53466469fabde768ab0c9ffd2,478801,478801-81336d0333814a6881aa5a48339a1154,2023/5/4 11:23,2023/5/4 11:26,FALSE,FALSE,,,TRUE,TRUE,26,FALSE
488870-8cb020c3561d40a88a5eecec474cc957,488870,488870-9c5a3bdba8734c8392b27c8bdb2d008d,2023/5/4 11:30,2023/5/4 11:36,FALSE,FALSE,,,TRUE,TRUE,49,FALSE
508360-4bea97f1e63841acae065f32a3d69f31,508360,508360-aaac10924c24481c80c05f3a20a552e2,2023/5/4 18:01,2023/5/4 18:06,TRUE,FALSE,0.1,,TRUE,TRUE,48,FALSE
511680-41ccc76d0052455682d8145db1853863,511680,511680-7e17c01d516e46239e89d737de5fc882,2023/5/4 7:36,2023/5/4 7:38,FALSE,FALSE,,,TRUE,TRUE,19,FALSE
512655-7dbb4b668d6745eda6d872dbb401c58a,512655,512655-5e84b5e18033411db0ce4c0370aa5aa0,2023/5/4 4:17,2023/5/4 4:21,TRUE,FALSE,0.3,,TRUE,TRUE,37,FALSE
519469-b46e6a27765243feb9a802a3bac8aeda,519469,519469-46028ee1c79b4aaaa0885f919c7f6394,2023/5/4 10:41,2023/5/4 10:42,FALSE,FALSE,,,FALSE,TRUE,9,FALSE
522532-44d2c535e43a47d0985fb5ad9702ffae,522532,522532-22614c6162b943f7b4b7b7a9ec843d22,2023/5/4 15:53,2023/5/4 15:55,FALSE,FALSE,,,TRUE,TRUE,23,FALSE
525529-083862b05c9a4bfbb416b062939dc838,525529,525529-4936dbb8bacc409ab2e7c64817935947,2023/5/4 17:18,2023/5/4 17:20,FALSE,FALSE,,,TRUE,TRUE,16,FALSE
533129-4529466264a64272b9fd0a84a45dfe7d,533129,533129-70eff8e614b6403596f050efe2efd51d,2023/5/4 9:06,2023/5/4 9:09,FALSE,FALSE,,,TRUE,TRUE,26,FALSE
536066-14261c943b0c461f93ba35f98b402e85,536066,536066-b84d799acd1b491095a33ca11c160e49,2023/5/4 13:05,2023/5/4 13:07,FALSE,FALSE,,,TRUE,TRUE,18,FALSE
539883-2b7383a7e2b84334936f82f6ce358cbf,539883,539883-2341ab6944eb462bb783f4f09fe7d0f2,2023/5/4 19:53,2023/5/4 19:56,FALSE,FALSE,,,TRUE,TRUE,27,FALSE
541162-8a524a729b5940a898cbbcb61b84bc0c,541162,541162-cea1a56e7ace4339bf19b8ce01e06106,2023/5/4 13:53,2023/5/4 13:54,FALSE,FALSE,,,TRUE,FALSE,11,FALSE
551665-9f1916275a0943aba1580cde646ec9bd,551665,551665-522a6a0bdfe64681970d3b03c307b48e,2023/5/4 13:31,2023/5/4 13:33,TRUE,FALSE,0.1,,TRUE,TRUE,19,FALSE
553559-35884b9b643147698f6d3d1740b5ddf4,553559,553559-435cfa69b8ec400bb093f562c7331b26,2023/5/4 22:19,2023/5/4 22:21,FALSE,FALSE,,,TRUE,TRUE,17,FALSE
553773-de2c5d6b4ba34f26836aba4949bce7bc,553773,553773-46da552363c64d528cdfc6545339659b,2023/5/4 13:46,2023/5/4 13:48,FALSE,FALSE,,,TRUE,TRUE,24,FALSE
556347-8786de513c8c4c5c8d96c47e8eba54f4,556347,556347-c2f4d9a80f8d4daea446c82cac780782,2023/5/4 22:10,2023/5/4 22:15,FALSE,TRUE,,0.15,TRUE,FALSE,44,FALSE
557036-7d2960813fcb4f6d8c55a8caaa2f9fdc,557036,557036-b0f900adf869434cbf81f17dda021a49,2023/5/4 15:34,2023/5/4 15:35,FALSE,FALSE,,,TRUE,FALSE,13,FALSE
564713-1cd594834faf4d808e3c168bd0faf65e,564713,564713-f0a27ca74cc14ae9a10f718984ee9c65,2023/5/4 18:11,2023/5/4 18:13,FALSE,FALSE,,,TRUE,TRUE,23,FALSE
568790-fbe7194b9f8b44d78b674a0b264a46bb,568790,568790-d7eed0a743fb41eb97d3d6570a84df1d,2023/5/4 3:29,2023/5/4 3:32,FALSE,FALSE,,,TRUE,TRUE,25,FALSE
582482-80a8873c5ae8426e8607fb063641ee0e,582482,582482-6b0c7757f5a34a82b8d1e070cd601664,2023/5/4 4:12,2023/5/4 4:13,FALSE,FALSE,,,FALSE,TRUE,14,FALSE
583486-8f8c47de7ff647648f5d8d658efd1581,583486,583486-7c0172f89cc74a56bdfbc48ba17b6bc1,2023/5/4 21:25,2023/5/4 21:27,FALSE,FALSE,,,TRUE,TRUE,22,FALSE
586251-25b0df73e29c47308f0679a4f5a02b96,586251,586251-dc43713b964748e3a4ca2baa4b7fba8d,2023/5/4 19:04,2023/5/4 19:06,FALSE,TRUE,,0.1,TRUE,TRUE,24,FALSE
591714-d115134bb43042848d6102a26a98fb97,591714,591714-7261694ba5954580a29dc9a89ffc331e,2023/5/4 7:24,2023/5/4 7:26,FALSE,FALSE,,,TRUE,TRUE,18,FALSE
596505-ac0080d6b59c4a12b47a1d459640a5cc,596505,596505-7018889218fa41e8bb1099a8cca158f1,2023/5/4 16:15,2023/5/4 16:17,TRUE,FALSE,0.15,,TRUE,FALSE,24,FALSE
602478-7c60dbb991864d53a41bdc8daae4678c,602478,602478-cb6c2b3f5c924391af582b6b9c3df514,2023/5/4 18:02,2023/5/4 18:06,FALSE,FALSE,,,FALSE,TRUE,35,FALSE
