trip_id,user_id,destination_airport,destination_airport_lat,destination_airport_lon
549572-e3417b44fc2640a3a0563b2e36f9142b,549572,UGN,41.786,-87.752
534798-caed0ac29e4a4f93a56ed3400bdfc6d8,534798,FAT,36.776,-119.718
518406-66e0cd0f3510490da2a5eaabd03cda3d,518406,YQB,46.788,-71.398
545770-aa18dddfcbf5478ba7cf41ec8a270b85,545770,YTZ,43.862,-79.37
512976-4e3c728e61b840b19338946552c2ce02,512976,RND,29.529,-98.279
570219-6c38ba3d3dce4d409f5a941034b89880,570219,LGA,40.64,-73.779
508829-8042f4f50d1a4733bd1ac903ed2e5136,508829,IAH,29.607,-95.159
642344-e16c909a90834b0c986e3a5fbe3474b7,642344,JFK,40.64,-73.779
517633-b91fe4542ebf44e9a520faba68aaeedc,517633,DET,42.409,-83.01
494294-48adc940392b4ecbb06ff9bb4d8f9d42,494294,YZD,43.862,-79.37
510078-7cc03d16a5984fcb9749fef080060185,510078,CLT,35.214,-80.943
657122-410d217e92bc4e13b900e7c2b61983b2,657122,CLT,35.214,-80.943
569534-1a5f20b2c0b7428797663bae76fe3473,569534,YYC,51.114,-114.02
562886-02ac8899a4344131971911e7ad2632c2,562886,SVZ,29.529,-98.279
619362-4a571ee763604b2cb2db54fc9e9adaf3,619362,MEM,35.042,-89.977
454920-0430ebea2c444ffe8f81467ce535502f,454920,SEA,47.53,-122.302
561353-cb7cede2797f4e1b8bf871c6d12d87c7,561353,YQB,46.788,-71.398
563375-36af065a402044d6a8516357d513dba3,563375,IAH,29.607,-95.159
599454-e389ed8df8bb46a8a0e82535acdd628d,599454,TIK,35.393,-97.601
552573-6b2f51a07ee940658d3539166b5db1a5,552573,LUF,33.535,-112.383
517581-aa73cfd3632d4ac1a52b65ed2ee538de,517581,LAX,33.942,-118.408
714420-d9b74c8700bd4029857f6b5c4e05e4f6,714420,YUL,45.517,-73.417
502444-0621b4ba44c24acd87144c99b01add52,502444,SJC,37.362,-121.929
562708-8090bd3d224c4a23b0e09fc3ab22e1d5,562708,YZD,43.862,-79.37
592833-8e2935e6c8174601ac5bf580decfe754,592833,RND,29.529,-98.279
576985-bc582c82879e48cfb191cd8518442a7a,576985,YEG,53.667,-113.467
564593-9c6af40fe6d446cfa53a806ce3999ccb,564593,YMX,45.517,-73.417
580212-6d9923d084c34d47b952170675d73ca1,580212,AUS,30.194,-97.67
568385-910fa753554f49a580bfd98f31efc2fc,568385,JFK,40.64,-73.779
623949-13638328729d4eb481d5482fb1a9960e,623949,LCK,39.998,-82.892
530543-d67f70b223e347c38d43dfc9f60590a0,530543,YVR,49.195,-123.182
472966-778844a7de0d46bba12ce251406b403f,472966,JFK,40.64,-73.779
561013-a37c30cce2124a55b54e520e10ab08d4,561013,AUS,30.194,-97.67
502826-dfa963eab29a42c4a82c5b71598c078e,502826,LOU,38.228,-85.664
563059-965d2273d3c94ffab6915204c40828b0,563059,SJC,37.362,-121.929
510754-0e8bafb97d384ad2ad79f00d653443d8,510754,YKZ,43.862,-79.37
512598-6556731528df475ab4ea2ed1554a731f,512598,BWI,39.175,-76.668
716337-38ebd837db6144fd932faebf4f611f67,716337,YYC,51.114,-114.02
587483-089cb847a85a4261a490a2279e2dc850,587483,LCK,39.998,-82.892
438839-a209b4a0eb5949a5b532da4aac750b69,438839,TUS,32.166,-110.883
546280-9c963abb1f174a21992398d5b97e1c15,546280,JFK,40.64,-73.779
511364-f3780779686840b89c4e08da97033a83,511364,DEN,39.858,-104.667
510188-181cfbcba6bc4cd19e9b18585d9e7568,510188,AKL,-37.008,174.792
580578-656beebe77304e1f997f5b1a168a3b23,580578,LUF,33.535,-112.383
598075-7c8f77b476474f2fa5342fbce2a5a347,598075,YAV,50.056,-97.032
531158-9d0537fc3cd74b2f8dc40387460ef65a,531158,JFK,40.64,-73.779
611583-c26a4064a2cc4ab5ae1aa65d3be022b8,611583,UGN,41.786,-87.752
533251-54fdd60afe9b4431bb3aa1bfbaeb6756,533251,MKE,42.947,-87.896
590468-b68d19a050384876919de2bbfdfe50bf,590468,PHL,39.872,-75.241
564377-d083705c13944bd88b9f84d659ca6e1f,564377,NZY,32.699,-117.215
735029-a98d497e29c94d8589487b3d5e92bcc9,735029,AUS,30.194,-97.67
549482-ccd37b6860a04a43819fc156edb24715,549482,LGA,40.64,-73.779
511998-a2cfa86a94fc4ca89867fe8cbac6d835,511998,DEN,39.858,-104.667
516089-7fa3eea8a6304d1795d15f5233cd7ca6,516089,FTW,32.82,-97.362
94883-bcc118ad37024c4ab14c62d46daf2ac0,94883,LRF,30.494,-81.688
574625-e5a7809b2ca04e9b9ffa2d3bbb5e235f,574625,YHU,45.517,-73.417
554801-a1d3b2d1f1254bbb8898d94a825430b1,554801,LAX,33.942,-118.408
569170-7dfdb49ccec64e7fa0f7b22346b25867,569170,JFK,40.64,-73.779
527401-789dd3689de54b63a60ddb78be9d2e3c,527401,LSQ,33.942,-118.408
512069-b06c6a59e5a041b9a581d537867e8dd5,512069,YMX,45.517,-73.417
545577-7b731e51435244c0bf1e65202519fc94,545577,YKZ,43.862,-79.37
543927-4f9da26e183947e88d5eba285fcbba01,543927,LUF,33.535,-112.383
380757-ee559df608bd4af7af6f36fe94728595,380757,YHU,45.517,-73.417
606161-d24817025f104b33b17724c01ffa3104,606161,ORD,41.786,-87.752
578088-315b3d6cee654e49815b20bf69f5d4d7,578088,PNE,39.872,-75.241
599649-4c134eb9a60b4c9eae85ec5271ebfc21,599649,MDW,41.786,-87.752
580971-748cb6d62e744a7aa1311249f83169ab,580971,IND,39.717,-86.294
528046-47f6e108755743d5b0ffcf52de3e2cf2,528046,YAV,50.056,-97.032
540580-5258aa2b93094e51a7a9763dd936f4cd,540580,YOW,45.323,-75.669
400275-f11d25e1bd574bbfa8892ea675a3dbdf,400275,PHL,39.872,-75.241
557307-4fddabc0227f474fa238d7ce10639c46,557307,YXD,53.667,-113.467
641102-335ab9e8a3fc4691ba23fba59bc5ad8e,641102,SJI,37.362,-121.929
598590-c46bfcc7a23e4d269c2a2ece5ad7c717,598590,FAT,36.776,-119.718
606060-f57c9560b31e4faeb1d6b7d5968ed0ad,606060,AUS,30.194,-97.67
519205-f493354f24b04c8a85b732c23731f9ce,519205,SEA,47.53,-122.302
516006-29daed316d4f400892ba083b1f76e280,516006,YZD,43.862,-79.37
537723-0e757d66ea5b47e2bfa87bb743c82ee0,537723,UGN,41.786,-87.752
523746-eb09077bbfac4e2ea9c53689ff281657,523746,LSV,36.08,-115.152
518585-9e53bc83111c438dadbcc392a893858d,518585,BOS,42.364,-71.005
551549-7eac70fddd4145dc9c50b960d9a2be63,551549,MDW,41.786,-87.752
516092-e9538e7eb21440b7a039cadddb7cb421,516092,CMH,39.998,-82.892
427506-a6c25af50a59407180b9631187fbb224,427506,LSQ,33.942,-118.408
662535-84600bc7f86e4077a23bdb83791fe880,662535,MDW,41.786,-87.752
539012-bb129fc7706746ab937d1d61b0c023f5,539012,SVZ,29.529,-98.279
528248-1a8879dc42f54a36bd9080a55e4e955f,528248,SFO,37.619,-122.375
530223-fb4b6c77c2aa467ca4bf24bd7d9dec55,530223,YZD,43.862,-79.37
541967-ec804b08cc394677b4f0ae87c497e7fc,541967,YMX,45.517,-73.417
528281-be5f442d947e4320ab5d25f56e14bd6a,528281,HOU,29.607,-95.159
522532-22614c6162b943f7b4b7b7a9ec843d22,522532,LUF,33.535,-112.383
616718-0714274d32e94980aad5d3adc6ade288,616718,LAX,33.942,-118.408
520225-c00cfc6c9be0467781bdc7047c8058ea,520225,ORD,41.786,-87.752
699411-27dffdae50d14e9dba202bdabb687527,699411,LAX,33.942,-118.408
513555-bdfe04f30c2f49358e1f3e22936559ee,513555,MKE,42.947,-87.896
520422-e216bb6c7718454e899b87b433acdf33,520422,YQB,46.788,-71.398
569342-3c941cc1d9354618b408ab2364bcfdf8,569342,LSQ,33.942,-118.408
549361-f1e8da2d170a47ccae176c3680c16aaf,549361,YUL,45.517,-73.417
537560-faf1c15b30014e89a7c2a59670ce0884,537560,LOU,38.228,-85.664
514003-e7239ee7c7884ccc9f70bd05a698404e,514003,JFK,40.64,-73.779
508848-964bd43e71614f24aa1a7638621c2ffe,508848,JFK,40.64,-73.779
538788-1f8bd4e83d9c46f6a34e3011081f6b31,538788,JFK,40.64,-73.779
533129-57847e3fe0f24afcb57f33f811e644fc,533129,EFD,29.607,-95.159
505747-f039eb5bf0d349a38d8976c128182ea6,505747,NZY,32.699,-117.215
537671-43b2cba99e664ed985c775892b5ea157,537671,YMX,45.517,-73.417
538691-c34cd7ccef9446a08e700330327f5a85,538691,AUS,30.194,-97.67
513761-1958fa9d8d7843bfbdcb06b68122ea8a,513761,CMH,39.998,-82.892
565511-72dbf684955841e2b1039ff172ab2dd0,565511,DEN,39.858,-104.667
540260-1a182f6341164ee68ec3edc564bf60e1,540260,LSQ,33.942,-118.408
522223-234d0921c3c24b8c96514d825a750d1d,522223,YOW,45.323,-75.669
600926-08f2d6f555c24e39bb25d94844be31df,600926,IND,39.717,-86.294
450615-d90e1d42ff6646d09aaee372377eafc6,450615,CMH,39.998,-82.892
514586-cd1b91c614544990a8f116ef61656e86,514586,YYZ,43.862,-79.37
562209-6c0445753e674659bb9b022e3e09ed22,562209,DAL,32.847,-96.852
435882-924ae91f5f0a42ffbbc3427f0418fb98,435882,MEM,35.042,-89.977
516528-7d9ebdf4d8734e4fa4e7033744f325c0,516528,CMH,39.998,-82.892
565301-61f124b32bce4b3fbece4415e678722d,565301,LGA,40.64,-73.779
528122-2c74e3a8641a411ba0f30f6f3220194b,528122,IAD,38.852,-77.037
404879-7e184b9e52334a54906dac80f3420383,404879,UGN,41.786,-87.752
547606-1f872832a8a84f6b8a4875d17ba19f47,547606,LAX,33.942,-118.408
497915-3c4da76e2fc7401da6f95a6e4cffa676,497915,YUL,45.517,-73.417
561367-7e32ecbb12be44af854a5458f27872f1,561367,YYZ,43.862,-79.37
502609-8da166d861d940e5970ee4ba0b2f571a,502609,IND,39.717,-86.294
570639-510931e629ae4088b6d5aaf71ffc55bd,570639,BFI,47.53,-122.302
521031-41475ecb4e6743cabf278dcdf772ff4a,521031,DAL,32.847,-96.852
526867-d6480f7cd616485f8c24161a13ed259b,526867,JFK,40.64,-73.779
522970-4c8be8083021449bb50dda0da7f00f2b,522970,PHX,33.535,-112.383
549746-d072607b529846ada8434a81b189c597,549746,MEM,35.042,-89.977
586876-d029d5baf78a4fe7be27ede1f4b12439,586876,LOU,38.228,-85.664
548474-9f6d66355e104bdbb9b25261c60f12de,548474,LAX,33.942,-118.408
582979-75020389aab4418ba477f07e2c0c7f35,582979,TIK,35.393,-97.601
724581-76fac9294adc4fd2bbcd4ec27f793fc5,724581,LGA,40.64,-73.779
545745-241e0a17a4014467b0b88891fe3a836d,545745,LUF,33.535,-112.383
585585-af7daad62ddc4ebf8c67398089be5544,585585,MDW,41.786,-87.752
559772-a93ea98818f6419695744c2f64ca593a,559772,LSQ,33.942,-118.408
623972-58224963b4c04d7aadb399d2ca4b6a2b,623972,YZD,43.862,-79.37
458814-e0f9f46e196d42bf87c448e24106079a,458814,UGN,41.786,-87.752
530463-2039398a15c64f7fb878b2b79162ff22,530463,PHL,39.872,-75.241
547663-06553794accc4cc1a4bbd6a0133793cc,547663,PDX,45.589,-122.597
512201-97d9e3e82e5f4a05b3a71c4a9f8e748b,512201,LSQ,33.942,-118.408
516246-6bef29a0a1094f059831a8b492188ef4,516246,DEN,39.858,-104.667
563340-df99db056f3c479793751c42b492a5cc,563340,AUS,30.194,-97.67
515330-a55d05a57ca04dfea6b845c4e602b3f7,515330,UGN,41.786,-87.752
508693-7d41f30e429a4c388a45cd2631266d45,508693,YQB,46.788,-71.398
466205-cd5ff2e76aa0475c8a9ff02ec227fdad,466205,SJC,37.362,-121.929
575561-297f239afe7e405490e5049e16b039ae,575561,FTW,32.82,-97.362
575774-c1f81bbaea8841c8a13619fec71042e5,575774,CLT,35.214,-80.943
606862-463bc95797ee4e49bd27ed13f590e594,606862,DAL,32.847,-96.852
530383-50489c4ffb5744a5bbba99c35ffeea2d,530383,SAN,32.699,-117.215
418692-b2a78501df0942a984bc5f16567f777e,418692,NRT,35.765,140.386
578892-050ff2ed437842439b3dedf965b1a3c6,578892,DEN,39.858,-104.667
575908-4549815e13f349e6bc75dd7e3a124264,575908,YYC,51.114,-114.02
583612-2bf1522bce2c41ffa95652fac791089b,583612,PNE,39.872,-75.241
581365-0ab68aa2a8684458b79ed1d697c63a73,581365,BWI,39.175,-76.668
509445-e1b596163f2a451a98527a92f8c854da,509445,JFK,40.64,-73.779
531158-45d60213c67a4b76ad9a67a1bbd885c5,531158,LUF,33.535,-112.383
610144-8222a25fbb6e48e79e01f7ac3b2ea579,610144,DCA,38.852,-77.037
542825-28a72fd0884a417da94deb8617e2819d,542825,SEA,47.53,-122.302
514324-0e7f6737e04d439d969481111ae91987,514324,SAN,32.699,-117.215
593494-1fb3c96f84c341049bd369db1b113759,593494,AUS,30.194,-97.67
595587-8e9004ab6c1f4a81866d5ff3bbb4400b,595587,IAD,38.852,-77.037
607017-d8b5f14d6ea3432b80bf1a8a78fc0633,607017,LSQ,33.942,-118.408
518639-b1d734d9e43344058813fa35c7e207ad,518639,SKF,29.529,-98.279
642786-32b46a9396e94827b48c9903c6b493a8,642786,CMH,39.998,-82.892
515229-bcc4e4d7f6334f04a8d4ef8c017a985b,515229,BWI,39.175,-76.668
535595-6640f8ff7ef0443691022cc60d6ef860,535595,DEL,28.566,77.103
533378-5d02f909ea97423ab73ef0414ba02e04,533378,PDX,45.589,-122.597
659832-c18e138424b04606aa531268250a4377,659832,YUL,45.517,-73.417
524211-967e9d86edd04b628cd91fdb2ab0720f,524211,ORD,41.786,-87.752
519211-8df9c7e50e4a4b3094af69478e695c59,519211,YVR,49.195,-123.182
665397-e867203254934e638145a091e2d720ee,665397,SKF,29.529,-98.279
519357-3ca55057ca2b401687846d1d419e6f1c,519357,UGN,41.786,-87.752
511331-005ad359605e4a30a6c3bb2e35ee583b,511331,LSQ,33.942,-118.408
545465-6c225b7214794254b0c88dfff763558f,545465,LGA,40.64,-73.779
593020-122cb0cfd3a04f08813126c84376843c,593020,DAL,32.847,-96.852
550233-29c811cffc824b96ab0de3bc38f5fcd9,550233,YKZ,43.862,-79.37
519911-2ea3ab0ac0644cc28b1483534f92269b,519911,YXD,53.667,-113.467
555275-adfd285095da49bf8c22b68698caa63e,555275,YWG,50.056,-97.032
381259-539827874dd244c481d54b56fcbf323d,381259,DCA,38.852,-77.037
635576-7419ded33a4c43f4b78bc66d3279bdbe,635576,BNA,36.124,-86.678
585585-4b6846235d964b4ebc1e2da464054b3b,585585,YAV,50.056,-97.032
601673-2907b3e989f34326986e854061789fe7,601673,CLT,35.214,-80.943
521044-69ff70d508334fbb9b2de51def402d1e,521044,LGA,40.64,-73.779
512028-1793c5b97cdd4e44bddf371270de88d7,512028,YTZ,43.862,-79.37
517205-d52edc7cb5a643c6aa1c258108cf02b8,517205,LSQ,33.942,-118.408
511712-bca1e24502cd4a109d38e1e2cf42d1dc,511712,BWI,39.175,-76.668
599311-4db9475f293c4d08b1dfab3e54549f3b,599311,MDW,41.786,-87.752
490107-b1f09e27f77b46f898b746bbfbfa65cb,490107,CLT,35.214,-80.943
463867-a8bd5896fff84223b0ad8305d0090453,463867,YQB,46.788,-71.398
640715-db8f326449764916be259bac4f956930,640715,HOU,29.607,-95.159
546282-ef64cc2df4884a57bdbb929014afd6d2,546282,IAH,29.607,-95.159
511712-8b692b9bdafb4f929f1b514cc6181f2e,511712,SVZ,29.529,-98.279
500646-87c0dbd3aaa34110aa6d22e0a67e1826,500646,YQB,46.788,-71.398
525488-3270684a64024a2fa4add5c71a10b139,525488,LGA,40.64,-73.779
535051-7458f9f2e6a64ccf9416f0c289ff2e8b,535051,LSV,36.08,-115.152
513126-ebc0f43250ba45f09ace5a0ed53f4898,513126,YOW,45.323,-75.669
526174-e817a0253684451c893d458e0993d19a,526174,YZD,43.862,-79.37
527133-3a5fff725dcb4b36a133acfc12641024,527133,FAT,36.776,-119.718
588497-ad3d459d9ff147fe9ebcbd90d3277199,588497,HOU,29.607,-95.159
702877-e829cbef3fbf4929af8fcc7624a4f8bb,702877,LGA,40.64,-73.779
389759-66514c90e2ec4ac794979d8cda408fef,389759,IAD,38.852,-77.037
511223-1f920bb53a1340bba4dcf10a47958a7a,511223,JFK,40.64,-73.779
487715-a9e62f68993448abab317ed1c7095b8e,487715,PHL,39.872,-75.241
601917-7b9d733f6f984dcea16cc40909592c6b,601917,LAX,33.942,-118.408
515684-b9ada0db7237459e986928a4e4601524,515684,YHM,43.173,-79.935
582995-be04ee12c4ee4f4f9e3993ef3fe3661c,582995,LAX,33.942,-118.408
646933-59c510529f6f4e3585bdb9b2e76c68e7,646933,SFO,37.619,-122.375
592403-c1ede09f5fcd4819a2693b7535164a19,592403,AMS,52.309,4.764
664401-3ceb049abb9f40d19984f4e260916a92,664401,PHX,33.535,-112.383
422066-9025c4aa6e0845ddbc72c7cdae35f72d,422066,JFK,40.64,-73.779
548120-6406406b78e24c1083bd8b35553640f7,548120,YAV,50.056,-97.032
584666-c1736d1520194efc8c6bce7ab99985b9,584666,YWG,50.056,-97.032
526258-8a85efc83c7d4b22aac2d5e7daa87cf1,526258,ORD,41.786,-87.752
546419-38819d1af7e248338036acc10bca19fa,546419,MKE,42.947,-87.896
599454-4a7ddf56cd5149c1b83bc55e056a1425,599454,DCA,38.852,-77.037
575131-aa8d8a9baf954aa3bb061d78c3398319,575131,MDW,41.786,-87.752
447053-50dac1e2f01344afa7e1ba9ceb804ac9,447053,YIP,42.409,-83.01
558277-e69ca1ce80b248f1a3cce9a28b6632b0,558277,JFK,40.64,-73.779
485894-2671df7c2922432aa12c04f164ebb875,485894,LSV,36.08,-115.152
588048-2348ddce729f44c792046638fc44185f,588048,YTZ,43.862,-79.37
531322-48f5f556079d46838428faebabcc9d26,531322,YEG,53.667,-113.467
446124-cdd47974f8af46ef9b6f3e30400bf873,446124,AUS,30.194,-97.67
536659-60a3e5f9bbab459fa3d3eb46a8185190,536659,CLT,35.214,-80.943
547007-c1dcf4120e6c4720b22ec177a892c2c7,547007,YUL,45.517,-73.417
570928-6e58758dd4ac4aa58272d736a7e435b8,570928,LGA,40.64,-73.779
516420-60c5192eeb2a40a08f0f7f0cbb48cbeb,516420,CMH,39.998,-82.892
640649-21ed2dfbe00f440596203540af9b2d2c,640649,AUS,30.194,-97.67
522265-bedfe9daed5b445f9cc459963c78fb9c,522265,JFK,40.64,-73.779
564962-bc4da8897b4141de8387e02514b19f2b,564962,LUF,33.535,-112.383
567432-2183a0c8fee946c997d3db53e9125c2a,567432,CLT,35.214,-80.943
608287-8bcf82e7cb464a1eacffc07e376d46d4,608287,YHM,43.173,-79.935
644784-70746d59a26344369f217cbbd8d5b3a1,644784,RND,29.529,-98.279
533990-a41f1fbe257a4c2d9ee9df5356b8b407,533990,JFK,40.64,-73.779
450305-28f65bc2ad104a6ab6dcabbff1321478,450305,DMA,32.166,-110.883
547100-a5de5c5d303f474eaf54c9367dfc8a3c,547100,ORD,41.786,-87.752
512099-5e0246f5648648bca623810198f881a4,512099,LSQ,33.942,-118.408
512419-d55893b6cae04805b591d9ae43f0feaf,512419,MDW,41.786,-87.752
592707-c668d625d5ea4d488b628231e203eaf0,592707,ELP,31.849,-106.38
529309-a594c271a964413fa7dda76235ff14ff,529309,YYC,51.114,-114.02
522800-75e400e9d59e4c2d9515c5e7638e73a1,522800,RND,29.529,-98.279
523845-8d6a9d9539564e2fb1c7beb78f7be2ec,523845,LAX,33.942,-118.408
520277-643381f48aac4fb4b869674fead00119,520277,YYC,51.114,-114.02
511140-9de06bead44042c0be114f85e2725996,511140,LSQ,33.942,-118.408
499475-9f9fc9726ef644d0a50bb7804fa20700,499475,BNA,36.124,-86.678
526668-a5b62fa902604616b4449e59351eb5c3,526668,HOU,29.607,-95.159
510134-078127b930e543048dd0b4e546dc4df6,510134,JFK,40.64,-73.779
548967-686dccc8b9054d16b9284e0b66474a3d,548967,HLZ,43.173,-79.935
532568-778b1f2fe7d841a59493109bd40620ff,532568,LSQ,33.942,-118.408
514981-d91f51ba20034a0e81a33897d25142a4,514981,LUF,33.535,-112.383
570829-05ef3fc4c9a34c6a90c0706df342c0fb,570829,NZC,30.494,-81.688
519695-35d9f3d92b524f3f81f292e50d605219,519695,PHL,39.872,-75.241
475130-33ac0b9b521641cd8fee941d74e58bdc,475130,LSQ,33.942,-118.408
487002-339e024b021243be9c8ebbef48595243,487002,RND,29.529,-98.279
562010-880aae916e5c497c95737e27a5d70823,562010,BIF,31.849,-106.38
586820-48bb649764f94c2ca6bc865fc43abad8,586820,YYC,51.114,-114.02
542657-bea2845f311b4fdb9e4908a894b0e9db,542657,PNE,39.872,-75.241
523513-ce7968c5e63447f9ada8b9cebe744589,523513,BNA,36.124,-86.678
666049-ccaf95bd36714330ad9165056b5685d9,666049,LRF,30.494,-81.688
511398-9b3425bba3104e1eac5cb48d938d9356,511398,HOU,29.607,-95.159
547325-cc843204b2964f7fa91fd5f23a7c314f,547325,LUF,33.535,-112.383
553245-e24958be222d4f0f8307cd3f2b371f33,553245,LGA,40.64,-73.779
539146-2b6658f8f155462aa84bc8027c073543,539146,SJI,37.362,-121.929
550973-5b5bef85ae354272b853762a3d4f7d8c,550973,YAV,50.056,-97.032
546280-56c3dc485831421687b5b70266db46f2,546280,BOS,42.364,-71.005
540306-3fe292fb51c14267a398d79800199e9d,540306,AUS,30.194,-97.67
528020-e169991c577847d7ba937a98be41023a,528020,BFI,47.53,-122.302
588414-d18ca140aee74d478a1824c3f4cdbf67,588414,DEN,39.858,-104.667
567849-f8fed5a83bc943caaae4be443287aa1c,567849,YYC,51.114,-114.02
513926-3685a5b0fd9e43159efc11516f724f15,513926,YYC,51.114,-114.02
542918-c9e1d59cd0914756b9687d0024fd23e5,542918,DXB,25.255,55.364
539337-213e547099b04927bd56e5ff8e2c00eb,539337,YYC,51.114,-114.02
324191-b58eed3c6e324cdb9f251306c330367a,324191,LAX,33.942,-118.408
493177-de04dfeb7d574fccafe82f1cac4f8d8e,493177,CMH,39.998,-82.892
524849-dee6f636610648578f5cae01bdc538be,524849,JFK,40.64,-73.779
464160-c24cb4903c8f4f2f84e9f22981cfcb85,464160,JFK,40.64,-73.779
510700-327d24b2bd7542a48daddec8925df1d4,510700,YQB,46.788,-71.398
531739-2297475f3d3d434ca832f94be4b87448,531739,HLZ,43.173,-79.935
536658-005253cd5981418288a4cd0a1257036b,536658,IND,39.717,-86.294
433080-bbbcf7e2388f4dc38c4d32d1039812ee,433080,DAL,32.847,-96.852
664663-8ef13db0cd3344d08882b62f8abc2895,664663,PNE,39.872,-75.241
532843-25cadc77a6c34f2e81209bd7c1c27de5,532843,SAT,29.529,-98.279
509052-12300d4b4b2945a79d08afe36c664213,509052,YOW,45.323,-75.669
514617-73706bb905804a84b0e90bab4133b481,514617,MEM,35.042,-89.977
552303-14ecf86f779f4420bbdb5e64e6e7b3e1,552303,CLT,35.214,-80.943
523146-51a914a0748e48bcbf9abf6076b91624,523146,LSQ,33.942,-118.408
548967-ec81fbbb1c3c47d980343b890ee0e720,548967,FTW,32.82,-97.362
499028-842d7739165047868ed6e9f7ad3dffe4,499028,CLT,35.214,-80.943
654395-ad43756423aa40d2bba4af97d2e79d97,654395,LGA,40.64,-73.779
529831-dac7426e33b04f3ca2ec14f54ad2c793,529831,PDX,45.589,-122.597
541357-bd43b65d63e344f08bad776b350649cc,541357,LAS,36.08,-115.152
522937-4a395fe6e476413ebafea4134c50a7cb,522937,AUS,30.194,-97.67
532901-cfa7fee6233243349262f9bcdc4c8e1b,532901,EFD,29.607,-95.159
494374-bb7f3862f9204e439846546757dabd42,494374,HOU,29.607,-95.159
584423-5c5195ca521c4bbbaa7e4c70e74c16b8,584423,DAL,32.847,-96.852
510369-c7370641dca24a27a97bfdb9d8411d24,510369,IAH,29.607,-95.159
561950-f6196479c2ca43cea88d0f32de86cd98,561950,JFK,40.64,-73.779
519091-14dfa5be8a584987a775579b22b99ea9,519091,BWI,39.175,-76.668
541001-a6c93ed2370947bf8a57b84d85f26c01,541001,HOU,29.607,-95.159
496972-09cbe8e6edbb4763bcdacff149aa328f,496972,LGA,40.64,-73.779
542850-672dd09c3818436b9018d4683f1d0429,542850,JAX,30.494,-81.688
511809-afbaecf894b74492af2e0af984a64515,511809,YKZ,43.862,-79.37
525671-7dd9d3b9b3f141fe9a8bb35db0787ebc,525671,UGN,41.786,-87.752
512848-f21e80d707ee42a19d993df7c6d32753,512848,LAX,33.942,-118.408
534088-9bca8098ec73470682ca44730daad8a9,534088,JFK,40.64,-73.779
537904-2243eda7915e4b8ba62f16d619c822bd,537904,IND,39.717,-86.294
528322-af923f8e3b3c46019bd95beffb1a880d,528322,HLZ,43.173,-79.935
631970-053d450344fe421a805a28cceb19b0a8,631970,LGA,40.64,-73.779
453143-c828b7d0018343539e3df07a3462ade4,453143,BOS,42.364,-71.005
570625-840957fb34484d71bee7e6564fef0cc8,570625,TIK,35.393,-97.601
532989-7e848903a7e74632ae0ae1d1287f43e6,532989,LGA,40.64,-73.779
532500-34b0ea95b8ea43b48a3396d2bd67ebb0,532500,BKK,13.912,100.607
559107-286ff3a9e6fb421f9be00e5ae3ffab09,559107,LUF,33.535,-112.383
550754-025cc9691dda44bd98a96831ddc324fb,550754,SAT,29.529,-98.279
541389-fccd0c44b69d4d5ea36e088c1873284c,541389,SKF,29.529,-98.279
511397-8f6d2790907b4d6ab21d9759e383d08e,511397,ORD,41.786,-87.752
517596-7631de2bd7994208b80448efb3ae592a,517596,OKC,35.393,-97.601
428056-02484e2f4eb741958b696c3f029f6f9f,428056,HOU,29.607,-95.159
565109-d9e77dc5d04042548e0c1e4e1367cea8,565109,LGA,40.64,-73.779
509354-bd0049dbf300457abddebe52e4a8a843,509354,RND,29.529,-98.279
508829-18a35bac4ac14c8dad8cb9314d7ba94a,508829,LUF,33.535,-112.383
554163-a3d0d72f9cad4f5da15bf4ba60da2682,554163,LGA,40.64,-73.779
558920-d8aafd4d91c84d49bfd6d3577397b640,558920,LAX,33.942,-118.408
679066-34fe218a3ebf429795d788fe6d1b4319,679066,ELP,31.849,-106.38
511726-97a3d4d7d9aa47eca0eb65612b25df32,511726,LGA,40.64,-73.779
206011-b637adcdce88483385e6d6e9c21cdf45,206011,ORD,41.786,-87.752
541041-1cc3e74925374fe9b7a11d96fbbcdaac,541041,DCA,38.852,-77.037
575756-d4f1d8b43bc44dbc86305bd03fc7106a,575756,ITM,34.785,135.438
534782-e392cc90665c4cf89aca649f344ab034,534782,BOS,42.364,-71.005
512283-7cfc098b1e4649308f350f53338fdf88,512283,LGA,40.64,-73.779
551448-45c248425ccb425b8bba140b19dfa79c,551448,MEM,35.042,-89.977
520497-e33e3025816f42b5a5d5738816438130,520497,JFK,40.64,-73.779
